frame,time_s,lateral_offset_norm,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode,raw_heading_deg,raw_lateral_px,kalman_active,width_corrected_rows,curvature
19,38.27,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
20,38.4,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
21,38.541,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
22,38.69,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
23,38.853,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
24,38.996,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
25,39.133,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
26,39.281,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
27,39.419,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
28,39.578,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
29,39.745,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
30,39.889,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
31,40.038,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
32,40.159,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
33,40.272,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
34,40.372,-0.0016,0.0,0.001,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
35,40.471,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
36,40.573,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
37,40.672,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
38,40.772,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
39,40.874,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
40,40.974,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
41,41.07,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,-0.0
42,41.173,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
43,41.273,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
44,41.372,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
45,41.473,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
46,41.575,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1,0.0
47,41.681,-0.0016,0.0,0.0,-1.0,0.6,0.0,AUTO,0.0,-0.5,False,1,0.0
48,41.779,-0.0016,0.0,0.028,-1.0,0.6,0.0,AUTO,0.0,-0.5,False,1,-0.0
49,41.886,-0.0016,-0.0,0.068,-1.0,0.6,0.0,AUTO,0.0,-0.5,False,1,-0.0
50,42.015,-0.0016,-0.0,0.144,-1.0,0.6,0.0,AUTO,0.0,-0.5,False,1,-0.0
51,42.121,-0.0016,-0.0,0.204,-1.0,0.6,0.0,AUTO,0.0,-0.5,False,1,-0.0
52,42.218,-0.0016,-0.0,0.314,-1.0,0.6,0.0,AUTO,0.0,-0.5,False,1,-0.0
53,42.317,-0.0016,-0.0,0.587,-1.0,0.6,0.0,AUTO,0.0,-0.5,False,1,0.0
54,42.419,-0.0016,0.0,0.944,-1.0,0.6,0.0,AUTO,0.0,-0.5,False,1,0.0
55,42.517,-0.0016,0.0,1.276,1.0,0.517,0.0,AUTO,0.0,-0.5,False,2,0.0
56,42.65,-0.0016,0.0,1.632,1.0,0.41,0.0,AUTO,0.0,-0.5,False,2,0.0
57,42.751,-0.0016,0.0,2.096,1.0,0.271,0.0,AUTO,0.0,-0.5,False,1,0.0
58,42.855,-0.0016,0.0,2.408,1.0,0.178,0.0,AUTO,0.0,-0.5,False,1,0.0
59,42.952,-0.0016,0.0,2.623,1.0,0.113,0.0,AUTO,0.0,-0.5,False,1,0.0
60,43.049,-0.0016,0.0,2.818,1.0,0.055,0.0,AUTO,0.0,-0.5,False,1,0.0
61,43.149,-0.0016,0.0,2.932,1.0,0.02,0.0,AUTO,0.0,-0.5,False,0,0.0
62,43.283,-0.0016,0.0,2.958,1.0,0.013,0.0,AUTO,0.0,-0.5,False,0,0.0
63,43.383,-0.0016,0.0,2.886,-1.0,0.034,0.0,AUTO,0.0,-0.5,False,1,0.0
64,43.484,-0.0016,0.0,2.806,-1.0,0.058,0.0,AUTO,0.0,-0.5,False,1,0.0
65,43.617,-0.0016,0.0,2.85,-1.0,0.045,0.0,AUTO,0.0,-0.5,False,1,0.0
66,43.717,-0.0016,0.0,2.959,-1.0,0.012,0.0,AUTO,0.0,-0.5,False,0,0.0
67,43.853,-0.0016,0.0,3.02,1.0,0.0,0.006,AUTO,0.0,-0.5,False,1,0.0
68,43.955,-0.0016,0.0,3.068,1.0,0.0,0.02,AUTO,0.0,-0.5,False,1,0.0
69,44.05,-0.0016,0.0,3.016,1.0,0.0,0.005,AUTO,0.0,-0.5,False,1,0.0
70,44.155,-0.0016,0.0,2.866,-0.3932,0.168,0.0,AUTO,0.0,-0.5,False,0,0.0
71,44.252,-0.0016,0.0,2.779,-1.0,0.066,0.0,AUTO,0.0,-0.5,False,1,0.0
72,44.385,-0.0016,0.0,2.867,-1.0,0.04,0.0,AUTO,0.0,-0.5,False,2,0.0
73,44.484,-0.0016,0.0,3.035,-1.0,0.0,0.01,AUTO,0.0,-0.5,False,1,0.0
74,44.582,-0.0016,0.0,3.051,1.0,0.0,0.015,AUTO,0.0,-0.5,False,1,0.0
75,44.683,-0.0016,0.0,3.074,1.0,0.0,0.022,AUTO,0.0,-0.5,False,1,0.0
76,44.782,-0.0016,0.0,2.993,1.0,0.002,0.0,AUTO,0.0,-0.5,False,1,0.0
77,44.882,-0.0016,0.0,2.854,1.0,0.044,0.0,AUTO,0.0,-0.5,False,1,0.0
78,44.984,-0.0016,0.0,2.723,-1.0,0.083,0.0,AUTO,0.0,-0.5,False,1,0.0
79,45.083,-0.0016,0.0,2.687,-1.0,0.094,0.0,AUTO,0.0,-0.5,False,1,0.0
80,45.183,-0.0016,0.0,2.776,-1.0,0.067,0.0,AUTO,0.0,-0.5,False,1,0.0
81,45.283,-0.0016,0.0,2.907,-1.0,0.028,0.0,AUTO,0.0,-0.5,False,1,0.0
82,45.38,-0.0016,0.0,2.985,1.0,0.005,0.0,AUTO,0.0,-0.5,False,1,0.0
83,45.487,-0.0016,0.0,3.036,1.0,0.0,0.011,AUTO,0.0,-0.5,False,0,0.0
84,45.587,-0.0016,0.0,2.979,1.0,0.006,0.0,AUTO,0.0,-0.5,False,1,0.0
85,45.683,-0.0016,0.0,2.849,-1.0,0.045,0.0,AUTO,0.0,-0.5,False,1,0.0
86,45.781,-0.0016,0.0,2.761,-1.0,0.072,0.0,AUTO,0.0,-0.5,False,1,0.0
87,45.885,-0.0016,0.0,2.807,-1.0,0.058,0.0,AUTO,0.0,-0.5,False,1,0.0
88,46.049,-0.0016,0.0,2.927,-1.0,0.022,0.0,AUTO,0.0,-0.5,False,0,0.0
89,46.159,-0.0016,0.0,2.982,1.0,0.005,0.0,AUTO,0.0,-0.5,False,1,0.0
90,46.285,-0.0016,0.0,3.039,1.0,0.0,0.012,AUTO,0.0,-0.5,False,2,0.0
91,46.387,-0.0016,0.0,2.924,1.0,0.023,0.0,AUTO,0.0,-0.5,False,1,0.0
92,46.485,-0.0016,0.0,2.764,-1.0,0.071,0.0,AUTO,0.0,-0.5,False,0,0.0
93,46.582,-0.0016,0.0,2.692,-1.0,0.092,0.0,AUTO,0.0,-0.5,False,1,0.0
94,46.681,-0.0016,0.0,2.762,-1.0,0.071,0.0,AUTO,0.0,-0.5,False,1,0.0
95,46.783,-0.0016,0.0,2.872,-0.0692,0.555,0.0,AUTO,0.0,-0.5,False,0,0.0
96,46.914,-0.0016,0.0,3.025,1.0,0.0,0.007,AUTO,0.0,-0.5,False,1,0.0
97,47.015,-0.0016,0.0,3.117,1.0,0.0,0.035,AUTO,0.0,-0.5,False,1,0.0
98,47.115,-0.0016,0.0,3.01,1.0,0.0,0.003,AUTO,0.0,-0.5,False,1,0.0
99,47.214,-0.0016,0.0,2.905,-1.0,0.028,0.0,AUTO,0.0,-0.5,False,1,0.0
100,47.316,-0.0016,0.0,2.838,-1.0,0.048,0.0,AUTO,0.0,-0.5,False,1,0.0
101,47.419,-0.0016,0.0,2.876,-1.0,0.037,0.0,AUTO,0.0,-0.5,False,1,0.0
102,47.549,-0.0016,0.0,2.968,-1.0,0.01,0.0,AUTO,0.0,-0.5,False,0,0.0
103,47.65,-0.0016,0.0,3.002,1.0,0.0,0.001,AUTO,0.0,-0.5,False,1,0.0
104,47.749,-0.0016,0.0,3.034,1.0,0.0,0.01,AUTO,0.0,-0.5,False,1,0.0
105,47.855,-0.0016,0.0,2.987,1.0,0.004,0.0,AUTO,0.0,-0.5,False,1,0.0
106,47.949,-0.0016,0.0,2.843,1.0,0.047,0.0,AUTO,0.0,-0.5,False,0,0.0
107,48.049,-0.0016,0.0,2.739,-1.0,0.078,0.0,AUTO,0.0,-0.5,False,1,0.0
108,48.148,-0.0016,0.0,2.701,-1.0,0.09,0.0,AUTO,0.0,-0.5,False,2,0.0
109,48.259,-0.0016,0.0,2.764,-1.0,0.071,0.0,AUTO,0.0,-0.5,False,1,0.0
110,48.382,-0.0016,0.0,2.928,1.0,0.022,0.0,AUTO,0.0,-0.5,False,1,0.0
111,48.485,-0.0016,0.0,3.023,1.0,0.0,0.007,AUTO,0.0,-0.5,False,1,0.0
112,48.585,-0.0016,0.0,2.973,1.0,0.008,0.0,AUTO,0.0,-0.5,False,1,0.0
113,48.684,-0.0016,0.0,2.85,1.0,0.045,0.0,AUTO,0.0,-0.5,False,0,0.0
114,48.782,-0.0016,0.0,2.765,-1.0,0.07,0.0,AUTO,0.0,-0.5,False,1,0.0
115,48.916,-0.0016,0.0,2.734,-1.0,0.08,0.0,AUTO,0.0,-0.5,False,2,0.0
116,49.018,-0.0016,0.0,2.826,-1.0,0.052,0.0,AUTO,0.0,-0.5,False,1,0.0
117,49.118,-0.0016,0.0,2.96,-0.2016,0.37,0.0,AUTO,0.0,-0.5,False,0,0.0
118,49.218,-0.0016,0.0,3.045,1.0,0.0,0.013,AUTO,0.0,-0.5,False,1,0.0
119,49.317,-0.0016,0.0,3.132,1.0,0.0,0.039,AUTO,0.0,-0.5,False,1,0.0
120,49.45,-0.0016,0.0,3.028,1.0,0.0,0.008,AUTO,0.0,-0.5,False,1,0.0
121,49.549,-0.0016,0.0,2.867,-1.0,0.04,0.0,AUTO,0.0,-0.5,False,1,0.0
122,49.653,-0.0016,0.0,2.807,-1.0,0.058,0.0,AUTO,0.0,-0.5,False,1,0.0
123,49.754,-0.0016,0.0,2.832,-1.0,0.05,0.0,AUTO,0.0,-0.5,False,1,0.0
124,49.858,-0.0016,0.0,2.936,-1.0,0.019,0.0,AUTO,0.0,-0.5,False,1,0.0
125,49.986,-0.0016,0.0,2.99,1.0,0.003,0.0,AUTO,0.0,-0.5,False,1,0.0
126,50.084,-0.0016,0.0,3.035,1.0,0.0,0.01,AUTO,0.0,-0.5,False,1,0.0
127,50.183,-0.0016,0.0,2.985,1.0,0.005,0.0,AUTO,0.0,-0.5,False,1,0.0
128,50.316,-0.0016,0.0,2.834,-0.9635,0.05,0.0,AUTO,0.0,-0.5,False,0,0.0
129,50.45,-0.0016,0.0,2.711,-1.0,0.087,0.0,AUTO,0.0,-0.5,False,1,0.0
130,50.583,-0.0016,0.0,2.815,-1.0,0.055,0.0,AUTO,0.0,-0.5,False,1,0.0
131,50.683,-0.0016,0.0,2.932,1.0,0.02,0.0,AUTO,0.0,-0.5,False,1,0.0
132,50.782,-0.0016,0.0,2.996,1.0,0.001,0.0,AUTO,0.0,-0.5,False,1,0.0
133,50.885,-0.0016,0.0,2.959,1.0,0.012,0.0,AUTO,0.0,-0.5,False,1,0.0
134,50.987,-0.0016,0.0,2.836,1.0,0.049,0.0,AUTO,0.0,-0.5,False,0,0.0
135,51.083,-0.0016,0.0,2.73,-1.0,0.081,0.0,AUTO,0.0,-0.5,False,1,0.0
136,51.182,-0.0016,0.0,2.689,-1.0,0.093,0.0,AUTO,0.0,-0.5,False,2,0.0
137,51.316,-0.0016,0.0,2.772,-1.0,0.068,0.0,AUTO,0.0,-0.5,False,1,0.0
138,51.417,-0.0016,0.0,2.937,1.0,0.019,0.0,AUTO,0.0,-0.5,False,1,0.0
139,51.516,-0.0016,0.0,3.023,1.0,0.0,0.007,AUTO,0.0,-0.5,False,1,0.0
140,51.615,-0.0016,0.0,3.004,1.0,0.0,0.001,AUTO,0.0,-0.5,False,1,0.0
141,51.72,-0.0016,0.0,2.854,1.0,0.044,0.0,AUTO,0.0,-0.5,False,1,0.0
142,51.822,-0.0016,0.0,2.771,-1.0,0.069,0.0,AUTO,0.0,-0.5,False,1,0.0
143,51.917,-0.0016,0.0,2.74,-1.0,0.078,0.0,AUTO,0.0,-0.5,False,1,0.0
144,52.016,-0.0016,0.0,2.794,-1.0,0.062,0.0,AUTO,0.0,-0.5,False,1,0.0
145,52.149,-0.0016,0.0,2.921,-1.0,0.024,0.0,AUTO,0.0,-0.5,False,0,0.0
146,52.248,-0.0016,0.0,3.004,1.0,0.0,0.001,AUTO,0.0,-0.5,False,1,0.0
147,52.354,-0.0016,0.0,3.062,1.0,0.0,0.019,AUTO,0.0,-0.5,False,1,0.0
148,52.454,-0.0016,0.0,3.003,1.0,0.0,0.001,AUTO,0.0,-0.5,False,0,0.0
149,52.549,-0.0016,0.0,2.849,-1.0,0.045,0.0,AUTO,0.0,-0.5,False,2,0.0
150,52.649,-0.0016,0.0,2.752,-1.0,0.074,0.0,AUTO,0.0,-0.5,False,1,0.0
151,52.749,-0.0016,0.0,2.803,-1.0,0.059,0.0,AUTO,0.0,-0.5,False,1,0.0
152,52.852,-0.0016,0.0,2.898,-1.0,0.031,0.0,AUTO,0.0,-0.5,False,1,0.0
153,52.951,-0.0016,0.0,2.972,1.0,0.009,0.0,AUTO,0.0,-0.5,False,1,0.0
154,53.048,-0.0016,0.0,3.002,1.0,0.0,0.001,AUTO,0.0,-0.5,False,0,0.0
155,53.186,-0.0016,0.0,2.964,1.0,0.011,0.0,AUTO,0.0,-0.5,False,1,0.0
156,53.284,-0.0016,0.0,2.755,-1.0,0.073,0.0,AUTO,0.0,-0.5,False,1,0.0
157,53.383,-0.0016,0.0,2.678,-1.0,0.096,0.0,AUTO,0.0,-0.5,False,1,0.0
158,53.483,-0.0016,0.0,2.753,-1.0,0.074,0.0,AUTO,0.0,-0.5,False,1,0.0
159,53.617,-0.0016,0.0,2.884,-1.0,0.035,0.0,AUTO,0.0,-0.5,False,1,0.0
160,53.75,-0.0016,0.0,2.987,1.0,0.004,0.0,AUTO,0.0,-0.5,False,1,0.0
161,53.849,-0.0016,0.0,3.065,1.0,0.0,0.019,AUTO,0.0,-0.5,False,1,0.0
162,53.983,-0.0016,0.0,3.008,1.0,0.0,0.002,AUTO,0.0,-0.5,False,1,0.0
163,54.115,-0.0016,0.0,2.792,1.0,0.062,0.0,AUTO,0.0,-0.5,False,0,0.0
164,54.217,-0.0016,0.0,2.652,-1.0,0.104,0.0,AUTO,0.0,-0.5,False,1,0.0
165,54.35,-0.0016,0.0,2.638,-1.0,0.108,0.0,AUTO,0.0,-0.5,False,1,0.0
166,54.449,-0.0016,0.0,2.77,-1.0,0.069,0.0,AUTO,0.0,-0.5,False,1,0.0
167,54.552,-0.0016,0.0,2.936,1.0,0.019,0.0,AUTO,0.0,-0.5,False,1,0.0
168,54.653,-0.0016,0.0,3.036,1.0,0.0,0.011,AUTO,0.0,-0.5,False,1,0.0
169,54.749,-0.0016,0.0,2.988,1.0,0.004,0.0,AUTO,0.0,-0.5,False,1,0.0
170,54.85,-0.0016,0.0,2.854,1.0,0.044,0.0,AUTO,0.0,-0.5,False,1,0.0
171,54.948,-0.0016,0.0,2.764,-1.0,0.071,0.0,AUTO,0.0,-0.5,False,1,0.0
172,55.051,-0.0016,0.0,2.732,-1.0,0.08,0.0,AUTO,0.0,-0.5,False,1,0.0
173,55.182,-0.0016,0.0,2.845,-1.0,0.047,0.0,AUTO,0.0,-0.5,False,1,0.0
174,55.282,-0.0016,0.0,2.963,1.0,0.011,0.0,AUTO,0.0,-0.5,False,1,0.0
175,55.381,-0.0016,0.0,3.029,1.0,0.0,0.009,AUTO,0.0,-0.5,False,1,0.0
176,55.482,-0.0016,0.0,2.995,1.0,0.002,0.0,AUTO,0.0,-0.5,False,1,0.0
177,55.582,-0.0016,0.0,2.852,1.0,0.044,0.0,AUTO,0.0,-0.5,False,0,0.0
178,55.687,-0.0016,0.0,2.753,-1.0,0.074,0.0,AUTO,0.0,-0.5,False,1,0.0
179,55.784,-0.0016,0.0,2.707,-1.0,0.088,0.0,AUTO,0.0,-0.5,False,2,0.0
180,55.917,-0.0016,0.0,2.76,-1.0,0.072,0.0,AUTO,0.0,-0.5,False,1,0.0
181,56.017,-0.0016,0.0,2.915,-1.0,0.025,0.0,AUTO,0.0,-0.5,False,0,0.0
182,56.151,-0.0016,0.0,2.995,1.0,0.002,0.0,AUTO,0.0,-0.5,False,1,0.0
183,56.25,-0.0016,0.0,3.071,1.0,0.0,0.021,AUTO,0.0,-0.5,False,1,0.0
184,56.383,-0.0016,0.0,2.984,1.0,0.005,0.0,AUTO,0.0,-0.5,False,1,0.0
185,56.485,-0.0016,0.0,2.789,-1.0,0.063,0.0,AUTO,0.0,-0.5,False,1,0.0
186,56.585,-0.0016,0.0,2.683,-1.0,0.095,0.0,AUTO,0.0,-0.5,False,1,0.0
187,56.687,-0.0016,0.0,2.743,-1.0,0.077,0.0,AUTO,0.0,-0.5,False,1,0.0
188,56.784,-0.0016,0.0,2.879,-1.0,0.036,0.0,AUTO,0.0,-0.5,False,1,0.0
189,56.883,-0.0016,0.0,2.944,1.0,0.017,0.0,AUTO,0.0,-0.5,False,1,0.0
190,56.984,-0.0016,0.0,2.978,1.0,0.007,0.0,AUTO,0.0,-0.5,False,1,0.0
191,57.083,-0.0016,0.0,2.938,1.0,0.019,0.0,AUTO,0.0,-0.5,False,1,0.0
192,57.216,-0.0016,0.0,2.731,1.0,0.081,0.0,AUTO,0.0,-0.5,False,0,0.0
193,57.317,-0.0016,0.0,2.636,-1.0,0.109,0.0,AUTO,0.0,-0.5,False,1,0.0
194,57.484,-0.0016,0.0,2.642,-1.0,0.107,0.0,AUTO,0.0,-0.5,False,1,0.0
195,57.582,-0.0016,0.0,2.812,-1.0,0.056,0.0,AUTO,0.0,-0.5,False,1,0.0
196,57.688,-0.0016,0.0,2.945,1.0,0.017,0.0,AUTO,0.0,-0.5,False,1,0.0
197,57.818,-0.0016,0.0,3.047,1.0,0.0,0.014,AUTO,0.0,-0.5,False,1,0.0
198,57.922,-0.0016,0.0,2.932,1.0,0.02,0.0,AUTO,0.0,-0.5,False,1,0.0
199,58.083,-0.0016,0.0,2.778,-1.0,0.067,0.0,AUTO,0.0,-0.5,False,1,0.0
200,58.218,-0.0016,0.0,2.676,-1.0,0.097,0.0,AUTO,0.0,-0.5,False,1,0.0
201,58.32,-0.0016,0.0,2.742,-1.0,0.077,0.0,AUTO,0.0,-0.5,False,1,0.0
202,58.449,-0.0016,0.0,2.887,1.0,0.034,0.0,AUTO,0.0,-0.5,False,1,0.0
203,58.553,-0.0016,0.0,2.968,1.0,0.01,0.0,AUTO,0.0,-0.5,False,1,0.0
204,58.652,-0.0016,0.0,2.923,1.0,0.023,0.0,AUTO,0.0,-0.5,False,1,0.0
205,58.752,-0.0016,0.0,2.778,0.0719,0.58,0.0,AUTO,0.0,-0.5,False,0,0.0
206,58.884,-0.0016,0.0,2.701,-1.0,0.09,0.0,AUTO,0.0,-0.5,False,2,0.0
207,59.019,-0.0016,0.0,2.816,-1.0,0.055,0.0,AUTO,0.0,-0.5,False,2,0.0
208,59.12,-0.0016,0.0,2.978,-1.0,0.007,0.0,AUTO,0.0,-0.5,False,0,0.0
209,59.218,-0.0016,0.0,3.023,-1.0,0.0,0.007,AUTO,0.0,-0.5,False,2,0.0
210,59.351,-0.0016,0.0,3.05,1.0,0.0,0.015,AUTO,0.0,-0.5,False,1,0.0
211,59.484,-0.0016,0.0,3.053,1.0,0.0,0.016,AUTO,0.0,-0.5,False,1,0.0
212,59.59,-0.0016,0.0,2.901,1.0,0.03,0.0,AUTO,0.0,-0.5,False,1,0.0
213,59.752,-0.0016,0.0,2.688,1.0,0.094,0.0,AUTO,0.0,-0.5,False,0,0.0
214,59.85,-0.0016,0.0,2.572,-1.0,0.129,0.0,AUTO,0.0,-0.5,False,1,0.0
215,59.984,-0.0016,0.0,2.56,-1.0,0.132,0.0,AUTO,0.0,-0.5,False,1,0.0
216,60.087,-0.0016,0.0,2.728,-1.0,0.082,0.0,AUTO,0.0,-0.5,False,1,0.0
217,60.184,-0.0016,0.0,2.887,1.0,0.034,0.0,AUTO,0.0,-0.5,False,1,0.0
218,60.284,-0.0016,0.0,3.006,1.0,0.0,0.002,AUTO,0.0,-0.5,False,1,0.0
219,60.415,-0.0016,0.0,2.989,1.0,0.003,0.0,AUTO,0.0,-0.5,False,1,0.0
220,60.517,-0.0016,0.0,2.794,1.0,0.062,0.0,AUTO,0.0,-0.5,False,0,0.0
221,60.651,-0.0016,0.0,2.7,-1.0,0.09,0.0,AUTO,0.0,-0.5,False,1,0.0
222,60.784,-0.0016,0.0,2.664,-1.0,0.101,0.0,AUTO,0.0,-0.5,False,1,0.0
223,60.888,-0.0016,0.0,2.761,-1.0,0.072,0.0,AUTO,0.0,-0.5,False,1,0.0
224,61.049,-0.0016,0.0,2.94,1.0,0.018,0.0,AUTO,0.0,-0.5,False,1,0.0
225,61.152,-0.0016,0.0,3.035,1.0,0.0,0.01,AUTO,0.0,-0.5,False,1,0.0
226,61.285,-0.0016,0.0,3.016,1.0,0.0,0.005,AUTO,0.0,-0.5,False,1,0.0
227,61.386,-0.0016,0.0,2.784,-1.0,0.065,0.0,AUTO,0.0,-0.5,False,1,0.0
228,61.486,-0.0016,0.0,2.711,-1.0,0.087,0.0,AUTO,0.0,-0.5,False,2,0.0
229,61.583,-0.0016,0.0,2.771,-1.0,0.069,0.0,AUTO,0.0,-0.5,False,2,0.0
230,61.718,-0.0016,0.0,2.87,-1.0,0.039,0.0,AUTO,0.0,-0.5,False,2,0.0
231,61.816,-0.0016,0.0,2.962,1.0,0.011,0.0,AUTO,0.0,-0.5,False,0,0.0
232,61.919,-0.0016,0.0,3.006,1.0,0.0,0.002,AUTO,0.0,-0.5,False,1,0.0
233,62.018,-0.0016,0.0,2.933,1.0,0.02,0.0,AUTO,0.0,-0.5,False,1,0.0
234,62.117,-0.0016,0.0,2.808,1.0,0.057,0.0,AUTO,0.0,-0.5,False,0,0.0
235,62.252,-0.0016,0.0,2.685,-1.0,0.095,0.0,AUTO,0.0,-0.5,False,1,0.0
236,62.384,-0.0016,0.0,2.603,-1.0,0.119,0.0,AUTO,0.0,-0.5,False,1,0.0
237,62.517,-0.0016,0.0,2.735,-1.0,0.08,0.0,AUTO,0.0,-0.5,False,1,0.0
238,62.651,-0.0016,0.0,2.918,1.0,0.025,0.0,AUTO,0.0,-0.5,False,1,0.0
239,62.749,-0.0016,0.0,3.035,1.0,0.0,0.01,AUTO,0.0,-0.5,False,1,0.0
240,62.853,-0.0016,0.0,2.988,1.0,0.004,0.0,AUTO,0.0,-0.5,False,1,0.0
241,62.983,-0.0016,0.0,2.819,-1.0,0.054,0.0,AUTO,0.0,-0.5,False,1,0.0
242,63.081,-0.0016,0.0,2.727,-1.0,0.082,0.0,AUTO,0.0,-0.5,False,2,0.0
243,63.186,-0.0016,0.0,2.766,-1.0,0.07,0.0,AUTO,0.0,-0.5,False,2,0.0
244,63.286,-0.0016,0.0,2.875,-1.0,0.037,0.0,AUTO,0.0,-0.5,False,1,0.0
245,63.383,-0.0016,0.0,2.932,-1.0,0.02,0.0,AUTO,0.0,-0.5,False,1,0.0
246,63.516,-0.0016,0.0,2.957,1.0,0.013,0.0,AUTO,0.0,-0.5,False,1,0.0
247,63.62,-0.0016,0.0,3.005,1.0,0.0,0.002,AUTO,0.0,-0.5,False,1,0.0
248,63.717,-0.0016,0.0,2.928,1.0,0.022,0.0,AUTO,0.0,-0.5,False,1,0.0
249,63.817,-0.0016,0.0,2.775,1.0,0.068,0.0,AUTO,0.0,-0.5,False,0,0.0
250,63.983,-0.0016,0.0,2.598,-1.0,0.121,0.0,AUTO,0.0,-0.5,False,1,0.0
251,64.083,-0.0016,0.0,2.585,-1.0,0.124,0.0,AUTO,0.0,-0.5,False,1,0.0
