frame,time_s,lateral_offset_norm,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode,raw_heading_deg,raw_lateral_px,kalman_active,width_corrected_rows
0,36.742,-0.0016,-0.05,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
1,36.946,-0.0016,0.06,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
2,37.104,-0.0016,0.02,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
3,37.264,-0.0016,0.01,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
4,37.423,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
5,37.582,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
6,37.742,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
7,37.879,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
8,38.054,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
9,38.197,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
10,38.329,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
11,38.475,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
12,38.641,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
13,38.801,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
14,38.95,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
15,39.11,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
16,39.25,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
17,39.41,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
18,39.56,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
19,39.713,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
20,39.855,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
21,40.02,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
22,40.181,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
23,40.34,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
24,42.224,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
25,42.38,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
26,42.545,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
27,42.712,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
28,42.873,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
29,43.042,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
30,43.181,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
31,43.344,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
32,43.521,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
33,43.678,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
34,43.812,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
35,43.984,-0.0016,-0.0,0.001,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
36,44.119,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
37,44.281,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
38,44.432,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
39,44.586,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
40,44.714,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
41,44.865,-0.0016,0.0,0.001,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
42,45.021,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
43,45.185,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
44,45.351,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
45,45.494,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
46,45.605,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
47,45.704,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
48,45.803,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
49,45.903,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
50,46.001,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
51,46.102,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
52,46.199,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
53,46.303,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
54,46.402,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
55,46.504,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
56,46.602,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
57,46.701,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
58,46.801,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
59,46.908,-0.0016,0.0,0.0,-0.024,0.6,0.0,AUTO,0.0,-0.5,False,1
60,47.011,-0.0016,0.0,0.026,-0.024,0.6,0.0,AUTO,0.0,-0.5,False,1
61,47.11,-0.0016,0.0,0.066,-0.0241,0.6,0.0,AUTO,0.0,-0.5,False,1
62,47.214,-0.0016,0.0,0.114,-0.0242,0.6,0.0,AUTO,0.0,-0.5,False,1
63,47.313,-0.0016,0.0,0.163,-0.0242,0.6,0.0,AUTO,0.0,-0.5,False,1
64,47.41,-0.0016,0.0,0.272,-0.0243,0.6,0.0,AUTO,0.0,-0.5,False,1
65,47.545,-0.0016,0.0,0.456,-0.0244,0.6,0.0,AUTO,0.0,-0.5,False,1
66,47.68,-0.0016,0.0,0.929,-0.0244,0.6,0.0,AUTO,0.0,-0.5,False,1
67,47.813,-0.0016,0.0,1.422,-0.0245,0.6,0.0,AUTO,0.0,-0.5,False,1
68,47.913,-0.0016,0.0,1.926,-0.0246,0.6,0.0,AUTO,0.0,-0.5,False,1
69,48.011,-0.0016,0.0,2.295,-0.0247,0.6,0.0,AUTO,0.0,-0.5,False,0
70,48.144,-0.0016,0.0,2.677,-0.0247,0.6,0.0,AUTO,0.0,-0.5,False,0
71,48.243,-0.0016,0.0,3.173,-0.0248,0.518,0.0,AUTO,0.0,-0.5,False,1
72,48.344,-0.0016,0.0,3.544,-0.0249,0.407,0.0,AUTO,0.0,-0.5,False,1
73,48.444,-0.0016,0.0,3.894,-0.0249,0.302,0.0,AUTO,0.0,-0.5,False,1
74,48.549,-0.0016,0.0,4.218,-0.025,0.205,0.0,AUTO,0.0,-0.5,False,1
75,48.648,-0.0016,0.0,4.526,-0.025,0.112,0.0,AUTO,0.0,-0.5,False,1
76,48.744,-0.0016,0.0,4.786,-0.0251,0.034,0.0,AUTO,0.0,-0.5,False,1
77,48.845,-0.0016,0.0,4.925,-0.0252,0.0,0.008,AUTO,0.0,-0.5,False,1
78,48.943,-0.0016,0.0,4.962,-0.0252,0.0,0.019,AUTO,0.0,-0.5,False,1
79,49.047,-0.0016,0.0,4.927,-0.0253,0.0,0.008,AUTO,0.0,-0.5,False,1
80,49.145,-0.0016,0.0,4.864,-0.0254,0.01,0.0,AUTO,0.0,-0.5,False,1
81,49.245,-0.0016,0.0,4.816,-0.0254,0.025,0.0,AUTO,0.0,-0.5,False,1
82,49.348,-0.0016,0.0,4.779,-0.0255,0.036,0.0,AUTO,0.0,-0.5,False,1
83,49.444,-0.0016,0.0,4.723,-0.0255,0.052,0.0,AUTO,0.0,-0.5,False,1
84,49.544,-0.0016,0.0,4.68,-0.0256,0.065,0.0,AUTO,0.0,-0.5,False,1
85,49.645,-0.0016,0.0,4.671,-0.0257,0.068,0.0,AUTO,0.0,-0.5,False,1
86,49.747,-0.0016,0.0,4.69,-0.0257,0.062,0.0,AUTO,0.0,-0.5,False,1
87,49.848,-0.0016,0.0,4.713,-0.0258,0.055,0.0,AUTO,0.0,-0.5,False,1
88,49.945,-0.0016,0.0,4.726,-0.0259,0.051,0.0,AUTO,0.0,-0.5,False,1
89,50.044,-0.0016,0.0,4.74,-0.0259,0.047,0.0,AUTO,0.0,-0.5,False,1
90,50.148,-0.0016,0.0,4.748,-0.026,0.044,0.0,AUTO,0.0,-0.5,False,1
91,50.248,-0.0016,0.0,4.749,-0.026,0.044,0.0,AUTO,0.0,-0.5,False,1
92,50.345,-0.0016,0.0,4.741,-0.0261,0.046,0.0,AUTO,0.0,-0.5,False,1
93,50.447,-0.0016,0.0,4.741,-0.0262,0.046,0.0,AUTO,0.0,-0.5,False,1
94,50.548,-0.0016,0.0,4.733,-0.0262,0.049,0.0,AUTO,0.0,-0.5,False,1
95,50.649,-0.0016,0.0,4.736,-0.0263,0.048,0.0,AUTO,0.0,-0.5,False,1
96,50.744,-0.0016,0.0,4.73,-0.0263,0.049,0.0,AUTO,0.0,-0.5,False,2
97,50.847,-0.0016,0.0,4.737,-0.0264,0.047,0.0,AUTO,0.0,-0.5,False,2
98,50.946,-0.0016,0.0,4.735,-0.0265,0.048,0.0,AUTO,0.0,-0.5,False,1
99,51.079,-0.0016,0.0,4.733,-0.0265,0.048,0.0,AUTO,0.0,-0.5,False,1
100,51.177,-0.0016,0.0,4.735,-0.0266,0.048,0.0,AUTO,0.0,-0.5,False,1
