frame,time_s,lateral_offset_m,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode
352,79.973,-0.0016,0.0,5.036,-0.0006,0.0,0.011,AUTO
353,80.105,-0.0016,0.0,5.005,-0.0006,0.0,0.001,AUTO
354,80.239,-0.0016,0.0,4.985,-0.0006,0.005,0.0,AUTO
355,80.372,-0.0016,0.0,4.959,-0.0006,0.012,0.0,AUTO
356,80.471,-0.0016,0.0,4.918,-0.0007,0.024,0.0,AUTO
357,80.606,-0.0016,0.0,4.886,-0.0007,0.034,0.0,AUTO
358,80.703,-0.0016,-0.0,4.82,-0.0007,0.054,0.0,AUTO
359,80.804,-0.0016,-0.0,4.776,-0.0007,0.067,0.0,AUTO
360,80.939,-0.0016,-0.0,4.76,-0.0007,0.072,0.0,AUTO
361,81.037,-0.0016,-0.0,4.759,-0.0007,0.072,0.0,AUTO
362,81.14,-0.0016,-0.0,4.763,-0.0007,0.071,0.0,AUTO
363,81.243,-0.0016,-0.0,4.764,-0.0007,0.071,0.0,AUTO
364,81.341,-0.0016,-0.0,4.747,-0.0007,0.076,0.0,AUTO
365,81.474,-0.0016,-0.0,4.744,-0.0007,0.077,0.0,AUTO
366,81.577,-0.0016,0.0,4.731,-0.0007,0.081,0.0,AUTO
367,81.707,-0.0016,0.0,4.712,-0.0007,0.086,0.0,AUTO
368,81.806,-0.0016,0.0,4.692,-0.0007,0.092,0.0,AUTO
369,81.938,-0.0016,0.0,4.677,-0.0007,0.097,0.0,AUTO
370,82.04,-0.0016,0.0,4.653,-0.0007,0.104,0.0,AUTO
371,82.17,-0.0016,0.0,4.642,-0.0007,0.107,0.0,AUTO
372,82.272,-0.0016,0.0,4.643,-0.0007,0.107,0.0,AUTO
373,82.405,-0.0016,0.0,4.631,-0.0007,0.111,0.0,AUTO
374,82.506,-0.0016,-0.0,4.639,-0.0007,0.108,0.0,AUTO
375,82.638,-0.0016,-0.0,4.646,-0.0007,0.106,0.0,AUTO
376,82.737,-0.0016,-0.0,4.66,-0.0007,0.102,0.0,AUTO
377,82.869,-0.0016,-0.0,4.655,-0.0007,0.103,0.0,AUTO
378,82.972,-0.0016,-0.0,4.65,-0.0007,0.105,0.0,AUTO
379,83.071,-0.0016,-0.0,4.655,-0.0007,0.103,0.0,AUTO
380,83.173,-0.0016,-0.0,4.664,-0.0007,0.101,0.0,AUTO
381,83.339,-0.0016,-0.0,4.679,-0.0007,0.096,0.0,AUTO
382,83.437,-0.0016,0.0,4.682,-0.0007,0.096,0.0,AUTO
383,83.537,-0.0016,0.0,4.71,-0.0007,0.087,0.0,AUTO
384,83.645,-0.0016,0.0,4.76,-0.0007,0.072,0.0,AUTO
385,83.736,-0.0016,0.0,4.816,-0.0007,0.055,0.0,AUTO
386,83.871,-0.0016,0.0,4.834,-0.0007,0.05,0.0,AUTO
387,83.971,-0.0016,0.0,4.89,-0.0007,0.033,0.0,AUTO
388,84.075,-0.0016,0.0,4.934,-0.0007,0.02,0.0,AUTO
389,84.172,-0.0016,0.0,4.924,-0.0007,0.023,0.0,AUTO
390,84.274,-0.0016,-0.0,4.892,-0.0007,0.033,0.0,AUTO
391,84.373,-0.0016,-0.0,4.846,-0.0007,0.046,0.0,AUTO
392,84.437,-0.0016,-0.0,4.82,-0.0007,0.054,0.0,AUTO
393,84.537,-0.0016,-0.0,4.795,-0.0007,0.061,0.0,AUTO
394,84.644,-0.0016,-0.0,4.797,-0.0007,0.061,0.0,AUTO
395,84.743,-0.0016,-0.0,4.818,-0.0007,0.055,0.0,AUTO
396,84.838,-0.0016,-0.0,4.826,-0.0007,0.052,0.0,AUTO
397,84.937,-0.0016,-0.0,4.818,-0.0007,0.055,0.0,AUTO
398,85.041,-0.0016,0.0,4.821,-0.0007,0.054,0.0,AUTO
399,85.173,-0.0016,0.0,4.791,-0.0007,0.063,0.0,AUTO
400,85.275,-0.0016,0.0,4.772,-0.0007,0.068,0.0,AUTO
401,85.371,-0.0016,0.0,4.791,-0.0007,0.063,0.0,AUTO
402,85.471,-0.0016,0.0,4.779,-0.0007,0.066,0.0,AUTO
403,85.57,-0.0016,0.0,4.72,-0.0007,0.084,0.0,AUTO
404,85.677,-0.0016,0.0,4.706,-0.0007,0.088,0.0,AUTO
405,85.778,-0.0016,0.0,4.723,-0.0007,0.083,0.0,AUTO
406,85.905,-0.0016,0.0,4.737,-0.0007,0.079,0.0,AUTO
407,86.004,-0.0016,0.0,4.741,-0.0007,0.078,0.0,AUTO
408,86.14,0.1516,684.06,4.745,1.0,0.076,0.0,AUTO
409,86.239,-0.0016,59.77,4.755,1.0,0.073,0.0,AUTO
410,86.341,-0.0016,-200.71,4.675,-1.0,0.097,0.0,AUTO
411,86.439,-0.0016,-283.4,4.558,-1.0,0.132,0.0,AUTO
412,86.54,-0.0031,-348.91,4.53,-1.0,0.141,0.0,AUTO
413,86.639,-0.0221,-414.42,4.531,-1.0,0.141,0.0,AUTO
414,86.772,0.7938,3478.93,4.421,1.0,0.174,0.0,AUTO
415,86.905,0.7609,2885.96,4.158,1.0,0.253,0.0,AUTO
416,87.041,0.8156,2063.91,3.931,1.0,0.321,0.0,AUTO
417,87.14,0.8234,1119.17,3.888,1.0,0.333,0.0,AUTO
418,87.271,0.8266,302.19,3.871,1.0,0.339,0.0,AUTO
419,87.372,0.8953,-46.92,3.738,-0.3776,0.379,0.0,AUTO
420,87.473,0.8875,-348.35,3.621,-1.0,0.414,0.0,AUTO
421,87.572,0.8641,-587.86,3.856,-1.0,0.343,0.0,AUTO
422,87.673,0.9547,-334.32,4.012,-1.0,0.297,0.0,AUTO
423,87.773,0.8872,-537.35,4.207,-1.0,0.238,0.0,AUTO
424,87.876,0.8579,-740.39,4.343,-1.0,0.197,0.0,AUTO
425,87.973,0.8175,-943.43,4.439,-1.0,0.168,0.0,AUTO
426,88.074,0.9781,71.74,4.49,1.0,0.153,0.0,AUTO
427,88.173,0.8688,-264.58,4.57,-1.0,0.129,0.0,AUTO
428,88.276,0.8937,-327.64,4.617,-1.0,0.115,0.0,AUTO
429,88.378,0.8758,-390.7,4.636,-1.0,0.109,0.0,AUTO
430,88.472,0.9844,275.2,4.608,1.0,0.118,0.0,AUTO
431,88.605,1.0891,613.1,4.541,1.0,0.138,0.0,AUTO
432,88.709,1.3266,1365.82,4.502,1.0,0.149,0.0,AUTO
433,88.839,1.2078,944.75,4.453,1.0,0.164,0.0,AUTO
434,88.939,1.2725,951.46,4.311,1.0,0.207,0.0,AUTO
435,89.004,0.7422,-1832.13,4.208,-1.0,0.237,0.0,AUTO
436,89.106,1.1234,-748.27,4.115,-1.0,0.265,0.0,AUTO
437,89.239,0.9727,-884.14,4.128,-1.0,0.262,0.0,AUTO
438,89.306,1.0641,-177.67,4.08,-1.0,0.276,0.0,AUTO
439,89.41,1.0176,-157.8,3.984,-1.0,0.305,0.0,AUTO
440,89.512,1.009,-137.93,4.025,-1.0,0.292,0.0,AUTO
441,89.607,1.0015,-118.05,4.049,-1.0,0.285,0.0,AUTO
442,89.705,0.995,-98.18,4.115,-1.0,0.266,0.0,AUTO
443,89.772,0.9897,-78.31,4.132,-0.9175,0.26,0.0,AUTO
444,89.872,0.9854,-58.44,4.133,-0.5725,0.26,0.0,AUTO
445,89.938,0.9822,-38.56,4.122,-0.226,0.263,0.0,AUTO
446,90.038,0.9801,-18.69,4.187,0.1151,0.244,0.0,AUTO
447,90.14,0.9791,1.18,4.248,0.457,0.225,0.0,AUTO
448,90.241,0.9792,21.06,4.3,0.8002,0.21,0.0,AUTO
449,90.306,0.9803,40.93,4.258,1.0,0.223,0.0,AUTO
450,90.409,0.9825,60.8,4.199,1.0,0.24,0.0,AUTO
451,90.507,0.9858,80.67,4.01,1.0,0.297,0.0,AUTO
452,90.608,0.9903,100.55,3.825,1.0,0.352,0.0,AUTO
453,90.708,0.9957,120.42,3.798,1.0,0.361,0.0,AUTO
454,90.808,1.0023,140.29,3.813,1.0,0.356,0.0,AUTO
455,90.909,1.01,160.17,3.627,1.0,0.412,0.0,AUTO
456,91.01,1.0187,180.04,3.575,1.0,0.427,0.0,AUTO
457,91.139,1.0285,199.91,3.59,1.0,0.423,0.0,AUTO
458,91.241,1.1609,106.65,3.415,1.0,0.475,0.0,AUTO
459,91.37,0.9156,-781.07,3.386,-1.0,0.484,0.0,AUTO
460,91.471,1.2023,220.11,3.503,1.0,0.449,0.0,AUTO
461,91.572,1.1147,250.64,3.746,1.0,0.376,0.0,AUTO
462,91.638,0.8344,-1105.89,3.86,-1.0,0.342,0.0,AUTO
463,91.738,0.5547,-2028.23,4.005,-1.0,0.298,0.0,AUTO
464,91.841,1.0797,-48.01,4.079,-0.3495,0.276,0.0,AUTO
465,91.938,0.7766,-167.38,4.075,-1.0,0.277,0.0,AUTO
466,92.04,0.8062,-9.09,4.146,0.2146,0.256,0.0,AUTO
467,92.14,0.8057,149.2,4.274,1.0,0.218,0.0,AUTO
468,92.24,0.8139,307.49,4.444,1.0,0.167,0.0,AUTO
469,92.339,0.8306,465.78,4.441,1.0,0.168,0.0,AUTO
470,92.471,0.9609,844.91,4.516,1.0,0.145,0.0,AUTO
471,92.574,0.5875,-509.92,4.709,-1.0,0.087,0.0,AUTO
472,92.675,0.7109,-478.94,4.6,-1.0,0.12,0.0,AUTO
473,92.772,0.5203,-1001.92,4.748,-1.0,0.076,0.0,AUTO
474,92.872,0.5617,-1105.78,4.997,-1.0,0.001,0.0,AUTO
475,92.971,0.7234,73.77,5.267,1.0,0.0,0.08,AUTO
476,93.073,0.725,359.56,5.441,1.0,0.0,0.132,AUTO
477,93.175,0.714,496.0,5.396,1.0,0.0,0.119,AUTO
478,93.272,0.741,632.44,5.203,1.0,0.0,0.061,AUTO
479,93.404,0.3688,-1266.88,4.876,-1.0,0.037,0.0,AUTO
480,93.505,-0.0016,-2368.77,4.584,-1.0,0.125,0.0,AUTO
481,93.608,-0.0016,-2155.69,4.774,-1.0,0.068,0.0,AUTO
482,93.709,-0.0016,-1483.66,4.891,-1.0,0.033,0.0,AUTO
483,93.809,-0.0016,-735.35,5.101,-1.0,0.0,0.03,AUTO
484,93.906,-0.0016,-111.59,5.204,-1.0,0.0,0.061,AUTO
485,94.004,-0.0016,310.32,5.213,1.0,0.0,0.064,AUTO
486,94.104,-0.0078,649.26,4.95,1.0,0.015,0.0,AUTO
487,94.172,0.2609,1766.28,4.682,1.0,0.095,0.0,AUTO
488,94.271,0.4391,2319.15,4.329,1.0,0.201,0.0,AUTO
489,94.371,0.3812,1812.54,4.208,1.0,0.238,0.0,AUTO
490,94.475,0.4703,1437.44,4.191,1.0,0.243,0.0,AUTO
491,94.572,0.5734,1225.68,4.27,1.0,0.219,0.0,AUTO
492,94.674,0.4859,467.49,4.319,1.0,0.204,0.0,AUTO
493,94.774,0.3859,-421.23,4.369,-1.0,0.189,0.0,AUTO
494,94.874,0.3906,-811.36,4.421,-1.0,0.174,0.0,AUTO
495,94.973,0.1188,-1814.0,4.463,-1.0,0.161,0.0,AUTO
496,95.077,-0.0016,-2329.74,4.623,-1.0,0.113,0.0,AUTO
497,95.205,-0.0016,-2045.3,4.92,-1.0,0.024,0.0,AUTO
498,95.308,-0.0016,-1409.11,5.228,-1.0,0.0,0.068,AUTO
499,95.406,-0.0016,-720.62,5.181,-1.0,0.0,0.054,AUTO
500,95.54,-0.0016,-148.21,5.093,-1.0,0.0,0.028,AUTO
501,95.639,-0.0016,240.11,5.013,1.0,0.0,0.004,AUTO
502,95.739,-0.0016,443.03,4.921,1.0,0.024,0.0,AUTO
503,95.839,-0.0016,496.04,4.859,1.0,0.042,0.0,AUTO
504,95.949,0.0859,760.3,4.708,1.0,0.088,0.0,AUTO
505,96.076,0.125,866.44,4.399,1.0,0.18,0.0,AUTO
506,96.176,0.2516,1168.35,4.226,1.0,0.232,0.0,AUTO
507,96.274,0.4141,1599.2,4.191,1.0,0.243,0.0,AUTO
508,96.405,0.4016,1367.86,4.203,1.0,0.239,0.0,AUTO
509,96.506,0.3016,553.6,4.338,1.0,0.199,0.0,AUTO
510,96.604,0.0484,-892.26,4.409,-1.0,0.177,0.0,AUTO
511,96.739,-0.0016,-1615.18,4.517,-1.0,0.145,0.0,AUTO
512,96.838,-0.0016,-1633.61,4.709,-1.0,0.087,0.0,AUTO
513,96.937,-0.0016,-1282.23,4.951,-1.0,0.015,0.0,AUTO
514,97.042,-0.0016,-804.98,5.135,-1.0,0.0,0.041,AUTO
515,97.172,-0.0016,-355.72,5.157,-1.0,0.0,0.047,AUTO
516,97.271,-0.0016,-12.53,5.063,-0.2193,0.0,0.019,AUTO
517,97.372,-0.0016,201.89,5.042,1.0,0.0,0.013,AUTO
518,97.505,-0.0016,299.48,4.961,1.0,0.012,0.0,AUTO
519,97.639,-0.0016,309.27,4.681,1.0,0.096,0.0,AUTO
520,97.737,-0.0016,275.48,4.395,1.0,0.182,0.0,AUTO
521,97.873,0.1266,650.81,4.29,1.0,0.213,0.0,AUTO
522,97.973,-0.0016,236.65,4.306,1.0,0.208,0.0,AUTO
523,98.071,-0.0016,-18.08,4.336,-0.3163,0.199,0.0,AUTO
524,98.173,-0.0016,-145.26,4.364,-1.0,0.191,0.0,AUTO
525,98.274,-0.0016,-182.36,4.516,-1.0,0.145,0.0,AUTO
526,98.373,-0.0016,-164.73,4.787,-1.0,0.064,0.0,AUTO
527,98.472,-0.0016,-113.52,5.021,-1.0,0.0,0.006,AUTO
528,98.605,0.0203,20.66,5.117,0.369,0.0,0.035,AUTO
529,98.738,0.1422,508.21,5.107,1.0,0.0,0.032,AUTO
530,98.872,0.1125,525.15,4.949,1.0,0.015,0.0,AUTO
531,98.971,-0.0016,13.51,4.676,0.2351,0.097,0.0,AUTO
532,99.076,0.0328,-117.42,4.498,-1.0,0.151,0.0,AUTO
533,99.176,-0.0016,-288.22,4.523,-1.0,0.143,0.0,AUTO
534,99.275,-0.0016,-308.2,4.686,-1.0,0.094,0.0,AUTO
535,99.405,0.0141,-184.87,4.84,-1.0,0.048,0.0,AUTO
536,99.54,0.2375,694.43,4.936,1.0,0.019,0.0,AUTO
537,99.639,0.3953,1504.18,4.973,1.0,0.008,0.0,AUTO
538,99.773,0.4969,1892.92,4.989,1.0,0.003,0.0,AUTO
539,99.906,0.7344,2442.48,4.72,1.0,0.084,0.0,AUTO
540,100.008,0.6609,1841.42,4.488,1.0,0.154,0.0,AUTO
541,100.14,0.7667,1820.87,4.428,1.0,0.172,0.0,AUTO
542,100.242,0.8484,1273.55,4.381,1.0,0.186,0.0,AUTO
543,100.346,0.9005,1111.3,4.433,1.0,0.17,0.0,AUTO
544,100.441,0.9611,949.05,4.572,1.0,0.128,0.0,AUTO
545,100.572,0.9094,117.15,4.652,1.0,0.104,0.0,AUTO
546,100.674,0.9276,-160.4,4.841,-1.0,0.048,0.0,AUTO
547,100.739,0.9189,-437.95,4.871,-1.0,0.039,0.0,AUTO
548,100.843,0.895,-715.49,4.967,-1.0,0.01,0.0,AUTO
549,100.944,0.856,-993.04,5.187,-1.0,0.0,0.056,AUTO
550,101.04,0.8018,-1270.58,5.348,-1.0,0.0,0.104,AUTO
551,101.141,0.7325,-1548.13,5.338,-1.0,0.0,0.101,AUTO
552,101.239,0.6481,-1825.67,5.201,-1.0,0.0,0.06,AUTO
553,101.343,0.5485,-2103.22,4.983,-1.0,0.005,0.0,AUTO
554,101.473,0.5016,-1217.48,4.775,-1.0,0.067,0.0,AUTO
555,101.609,0.6875,-116.21,4.598,-1.0,0.121,0.0,AUTO
556,101.708,0.7828,696.21,4.284,1.0,0.215,0.0,AUTO
557,101.812,0.7969,959.89,4.141,1.0,0.258,0.0,AUTO
558,101.912,0.8672,1127.22,4.209,1.0,0.237,0.0,AUTO
559,102.01,0.8827,1294.86,4.244,1.0,0.227,0.0,AUTO
560,102.113,0.9533,1462.5,4.229,1.0,0.231,0.0,AUTO
561,102.242,1.0331,1630.14,4.217,1.0,0.235,0.0,AUTO
562,102.342,1.122,1797.78,4.247,1.0,0.226,0.0,AUTO
563,102.473,1.2201,1965.43,4.221,1.0,0.234,0.0,AUTO
564,102.54,1.3273,2133.07,4.095,1.0,0.272,0.0,AUTO
565,102.64,1.4436,2300.71,4.024,1.0,0.293,0.0,AUTO
566,102.742,1.5691,2468.35,3.698,1.0,0.39,0.0,AUTO
567,102.872,1.7037,2635.99,2.569,1.0,0.6,0.0,AUTO
568,102.973,1.8475,2803.63,3.027,1.0,0.592,0.0,AUTO
569,103.039,0.8203,-490.83,3.09,-1.0,0.573,0.0,AUTO
570,103.175,0.9922,190.46,3.361,1.0,0.492,0.0,AUTO
571,103.308,0.5641,-1157.78,3.763,-1.0,0.371,0.0,AUTO
572,103.411,0.5172,-1570.38,3.949,-1.0,0.315,0.0,AUTO
573,103.541,0.3141,-2073.43,4.289,-1.0,0.213,0.0,AUTO
574,103.673,-0.0016,-2865.35,4.611,-1.0,0.117,0.0,AUTO
575,103.776,0.0352,-3014.31,4.768,-1.0,0.069,0.0,AUTO
576,103.874,-0.1292,-3163.28,4.941,-1.0,0.018,0.0,AUTO
577,103.972,-0.3017,-3312.25,4.743,-1.0,0.077,0.0,AUTO
578,104.079,-0.4824,-3461.22,4.612,-1.0,0.116,0.0,AUTO
579,104.174,-0.6711,-3610.18,4.403,-1.0,0.179,0.0,AUTO
580,104.276,-0.868,-3759.15,4.154,-1.0,0.254,0.0,AUTO
581,104.408,-1.0731,-3908.12,3.708,-1.0,0.388,0.0,AUTO
582,104.511,0.6484,2527.46,3.353,1.0,0.494,0.0,AUTO
583,104.607,0.7109,1842.29,2.887,1.0,0.6,0.0,AUTO
584,104.743,0.8266,1467.45,2.576,1.0,0.6,0.0,AUTO
585,104.84,0.7922,768.33,2.345,1.0,0.6,0.0,AUTO
586,104.941,0.8234,312.28,2.242,1.0,0.6,0.0,AUTO
587,105.045,1.0109,592.64,2.127,1.0,0.6,0.0,AUTO
588,105.145,0.9859,404.37,2.036,1.0,0.6,0.0,AUTO
589,105.275,1.0602,394.3,2.012,1.0,0.6,0.0,AUTO
590,105.376,0.482,-1763.73,2.0,-1.0,0.6,0.0,AUTO
591,105.508,0.6414,-1892.94,2.224,-1.0,0.6,0.0,AUTO
592,105.611,0.7227,-1278.4,2.705,-1.0,0.6,0.0,AUTO
593,105.709,0.6102,-1088.39,2.949,-1.0,0.6,0.0,AUTO
594,105.808,0.132,-2366.25,3.044,-1.0,0.587,0.0,AUTO
595,105.905,0.2852,-1853.8,3.164,-1.0,0.551,0.0,AUTO
596,106.04,0.2758,-1157.94,3.292,-1.0,0.512,0.0,AUTO
597,106.139,-0.2117,-2150.27,3.424,-1.0,0.473,0.0,AUTO
598,106.276,-0.318,-2387.55,3.47,-1.0,0.459,0.0,AUTO
599,106.411,0.1883,-91.73,3.407,-1.0,0.478,0.0,AUTO
600,106.506,0.7445,3077.4,3.255,1.0,0.524,0.0,AUTO
601,106.642,0.4859,3964.77,3.129,1.0,0.561,0.0,AUTO
602,106.745,0.7022,4852.14,2.853,1.0,0.6,0.0,AUTO
603,106.844,0.9668,5739.5,2.714,1.0,0.6,0.0,AUTO
604,106.941,1.2799,6626.87,2.601,1.0,0.6,0.0,AUTO
605,107.039,1.6413,7514.24,2.433,1.0,0.6,0.0,AUTO
606,107.142,2.0512,8401.61,2.183,1.0,0.6,0.0,AUTO
607,107.239,2.5094,9288.98,2.063,1.0,0.6,0.0,AUTO
608,107.341,3.016,10176.35,2.056,1.0,0.6,0.0,AUTO
609,107.439,3.5711,11063.72,2.156,1.0,0.6,0.0,AUTO
610,107.541,4.1745,11951.08,2.27,1.0,0.6,0.0,AUTO
611,107.672,4.8263,12838.45,2.444,1.0,0.6,0.0,AUTO
