frame,time_s,lateral_offset_norm,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode,raw_heading_deg,raw_lateral_px,kalman_active,width_corrected_rows,curvature
29,39.095,-0.0016,0.0,0.562,0.1249,0.6,0.0,AUTO,0.0,-0.5,False,1,0.0
30,39.261,-0.0016,0.0,1.008,0.1332,0.6,0.0,AUTO,0.0,-0.5,False,1,0.0
31,39.369,-0.0016,0.0,1.495,0.1665,0.6,0.0,AUTO,0.0,-0.5,False,0,-0.0
32,39.528,-0.0016,-0.0,1.983,0.1499,0.6,0.0,AUTO,0.0,-0.5,False,0,-0.0
33,39.633,-0.0016,-0.0,2.433,0.1249,0.6,0.0,AUTO,0.0,-0.5,False,0,-0.0
34,39.764,-0.0016,-0.0,2.928,0.1499,0.442,0.0,AUTO,0.0,-0.5,False,0,-0.0
35,39.866,-0.0016,-0.0,3.285,0.1332,0.355,0.0,AUTO,0.0,-0.5,False,0,-0.0
36,39.966,-0.0016,-0.0,3.629,0.1,0.291,0.0,AUTO,0.0,-0.5,False,0,0.0
37,40.063,-0.0016,0.0,3.942,0.0333,0.277,0.0,AUTO,0.0,-0.5,False,0,0.0
38,40.165,-0.0016,0.0,4.244,0.025,0.197,0.0,AUTO,0.0,-0.5,False,0,0.0
39,40.298,-0.0016,0.0,4.543,0.0167,0.117,0.0,AUTO,0.0,-0.5,False,1,0.0
40,40.428,-0.0016,0.0,4.907,0.0083,0.018,0.0,AUTO,0.0,-0.5,False,0,0.0
41,40.531,-0.0016,0.0,5.006,0.025,0.0,0.032,AUTO,0.0,-0.5,False,1,-0.0
42,40.629,-0.0016,0.0,5.004,-0.0333,0.0,0.041,AUTO,0.0,-0.5,False,0,-0.0
43,40.733,-0.0016,-0.0,4.92,-0.0333,0.0,0.016,AUTO,0.0,-0.5,False,0,-0.0
44,40.895,-0.0016,-0.0,4.847,-0.0667,0.0,0.034,AUTO,0.0,-0.5,False,0,-0.0
45,40.997,-0.0016,-0.0,4.757,-0.0083,0.063,0.0,AUTO,0.0,-0.5,False,1,-0.0
46,41.127,-0.0016,-0.0,4.685,0.05,0.034,0.0,AUTO,0.0,-0.5,False,1,0.0
47,41.228,-0.0016,0.0,4.644,-0.0083,0.097,0.0,AUTO,0.0,-0.5,False,0,0.0
48,41.328,-0.0016,0.0,4.63,-0.0916,0.001,0.0,AUTO,0.0,-0.5,False,0,0.0
49,41.432,-0.0016,0.0,4.657,-0.1249,0.0,0.047,AUTO,0.0,-0.5,False,1,0.0
50,41.532,-0.0016,0.0,4.616,-0.1582,0.0,0.075,AUTO,0.0,-0.5,False,0,0.0
51,41.631,-0.0016,0.0,4.5,-0.1166,0.01,0.0,AUTO,0.0,-0.5,False,0,-0.0
52,41.73,-0.0016,0.0,4.453,-0.0583,0.094,0.0,AUTO,0.0,-0.5,False,1,-0.0
53,41.83,-0.0016,-0.0,4.424,-0.0417,0.123,0.0,AUTO,0.0,-0.5,False,1,-0.0
54,41.932,-0.0016,-0.0,4.415,0.0167,0.156,0.0,AUTO,0.0,-0.5,False,1,-0.0
55,42.06,-0.0016,-0.0,4.487,-0.1499,0.0,0.026,AUTO,0.0,-0.5,False,1,-0.0
56,42.161,-0.0016,-0.0,4.541,-0.1499,0.0,0.042,AUTO,0.0,-0.5,False,0,-0.0
57,42.261,-0.0016,-0.0,4.517,-0.1416,0.0,0.025,AUTO,0.0,-0.5,False,1,0.0
58,42.361,-0.0016,0.0,4.465,-0.1249,0.011,0.0,AUTO,0.0,-0.5,False,1,0.0
59,42.465,-0.0016,0.0,4.433,-0.0667,0.09,0.0,AUTO,0.0,-0.5,False,1,0.0
60,42.566,-0.0016,0.0,4.403,-0.0333,0.139,0.0,AUTO,0.0,-0.5,False,0,0.0
61,42.665,-0.0016,0.0,4.403,-0.025,0.149,0.0,AUTO,0.0,-0.5,False,0,0.0
62,42.763,-0.0016,0.0,4.456,-0.025,0.133,0.0,AUTO,0.0,-0.5,False,0,0.0
63,42.861,-0.0016,0.0,4.535,-0.1166,0.0,0.0,AUTO,0.0,-0.5,False,2,0.0
64,42.995,-0.0016,0.0,4.618,-0.0417,0.065,0.0,AUTO,0.0,-0.5,False,1,0.0
65,43.097,-0.0016,0.0,4.641,-0.025,0.078,0.0,AUTO,0.0,-0.5,False,0,0.0
66,43.195,-0.0016,0.0,4.638,0.0333,0.068,0.0,AUTO,0.0,-0.5,False,1,0.0
67,43.304,-0.0016,0.0,4.665,-0.0083,0.091,0.0,AUTO,0.0,-0.5,False,0,0.0
68,43.398,-0.0016,0.0,4.668,-0.0417,0.05,0.0,AUTO,0.0,-0.5,False,1,0.0
69,43.495,-0.0016,0.0,4.713,-0.0583,0.016,0.0,AUTO,0.0,-0.5,False,0,0.0
70,43.595,-0.0016,0.0,4.737,-0.0417,0.029,0.0,AUTO,0.0,-0.5,False,1,0.0
71,43.7,-0.0016,0.0,4.723,0.0417,0.033,0.0,AUTO,0.0,-0.5,False,1,0.0
72,43.794,-0.0016,0.0,4.684,0.0916,0.0,0.015,AUTO,0.0,-0.5,False,0,0.0
73,43.928,-0.0016,0.0,4.624,0.0833,0.013,0.0,AUTO,0.0,-0.5,False,0,0.0
74,44.027,-0.0016,0.0,4.524,0.025,0.113,0.0,AUTO,0.0,-0.5,False,0,0.0
75,44.13,-0.0016,0.0,4.476,-0.0083,0.147,0.0,AUTO,0.0,-0.5,False,1,0.0
76,44.228,-0.0016,0.0,4.518,-0.0333,0.105,0.0,AUTO,0.0,-0.5,False,0,0.0
77,44.333,-0.0016,0.0,4.626,0.025,0.082,0.0,AUTO,0.0,-0.5,False,0,0.0
78,44.432,-0.0016,0.0,4.697,0.1166,0.0,0.049,AUTO,0.0,-0.5,False,1,0.0
79,44.53,-0.0016,0.0,4.689,0.1665,0.0,0.107,AUTO,0.0,-0.5,False,1,0.0
80,44.633,-0.0016,0.0,4.539,0.0,0.138,0.0,AUTO,0.0,-0.5,False,1,0.0
81,44.731,-0.0016,0.0,4.46,-0.05,0.102,0.0,AUTO,0.0,-0.5,False,0,0.0
82,44.828,-0.0016,0.0,4.515,-0.1748,0.0,0.064,AUTO,0.0,-0.5,False,1,0.0
83,44.928,-0.0016,0.0,4.547,-0.1416,0.0,0.034,AUTO,0.0,-0.5,False,0,0.0
84,45.03,-0.0016,0.0,4.488,-0.0916,0.044,0.0,AUTO,0.0,-0.5,False,0,0.0
85,45.127,-0.0016,0.0,4.449,0.0417,0.115,0.0,AUTO,0.0,-0.5,False,1,0.0
86,45.23,-0.0016,0.0,4.437,-0.0417,0.119,0.0,AUTO,0.0,-0.5,False,0,0.0
87,45.328,-0.0016,0.0,4.465,-0.075,0.071,0.0,AUTO,0.0,-0.5,False,0,0.0
88,45.428,-0.0016,0.0,4.52,-0.0833,0.044,0.0,AUTO,0.0,-0.5,False,0,0.0
89,45.565,-0.0016,0.0,4.58,-0.0333,0.086,0.0,AUTO,0.0,-0.5,False,0,0.0
90,45.668,-0.0016,0.0,4.61,0.075,0.027,0.0,AUTO,0.0,-0.5,False,1,0.0
91,45.765,-0.0016,0.0,4.622,0.0667,0.034,0.0,AUTO,0.0,-0.5,False,1,0.0
92,45.863,-0.0016,0.0,4.586,-0.0333,0.084,0.0,AUTO,0.0,-0.5,False,0,0.0
93,45.964,-0.0016,0.0,4.557,-0.0916,0.023,0.0,AUTO,0.0,-0.5,False,1,0.0
94,46.061,-0.0016,0.0,4.601,-0.1748,0.0,0.09,AUTO,0.0,-0.5,False,1,0.0
95,46.17,-0.0016,0.0,4.55,-0.075,0.045,0.0,AUTO,0.0,-0.5,False,2,0.0
96,46.329,-0.0016,0.0,4.477,-0.025,0.127,0.0,AUTO,0.0,-0.5,False,1,0.0
97,46.462,-0.0016,0.0,4.481,0.025,0.126,0.0,AUTO,0.0,-0.5,False,0,0.0
98,46.596,-0.0016,0.0,4.539,0.0,0.138,0.0,AUTO,0.0,-0.5,False,1,0.0
99,46.731,-0.0016,0.0,4.616,-0.0667,0.035,0.0,AUTO,0.0,-0.5,False,1,0.0
100,46.832,-0.0016,0.0,4.742,-0.0833,0.0,0.022,AUTO,0.0,-0.5,False,0,0.0
101,46.929,-0.0016,0.0,4.76,-0.1416,0.0,0.098,AUTO,0.0,-0.5,False,0,0.0
102,47.031,-0.0016,0.0,4.651,-0.0083,0.095,0.0,AUTO,0.0,-0.5,False,1,0.0
103,47.129,-0.0016,0.0,4.588,-0.025,0.094,0.0,AUTO,0.0,-0.5,False,1,0.0
104,47.235,-0.0016,0.0,4.596,-0.0333,0.081,0.0,AUTO,0.0,-0.5,False,0,0.0
105,47.396,-0.0016,0.0,4.64,-0.0083,0.098,0.0,AUTO,0.0,-0.5,False,0,0.0
106,47.495,-0.0016,0.0,4.698,0.0583,0.021,0.0,AUTO,0.0,-0.5,False,0,0.0
107,47.596,-0.0016,0.0,4.725,0.1,0.0,0.037,AUTO,0.0,-0.5,False,1,0.0
108,47.699,-0.0016,0.0,4.669,0.0583,0.029,0.0,AUTO,0.0,-0.5,False,0,0.0
109,47.801,-0.0016,0.0,4.6,0.0167,0.1,0.0,AUTO,0.0,-0.5,False,0,0.0
110,47.896,-0.0016,0.0,4.561,-0.0417,0.082,0.0,AUTO,0.0,-0.5,False,0,0.0
111,47.994,-0.0016,0.0,4.602,-0.025,0.089,0.0,AUTO,0.0,-0.5,False,0,0.0
112,48.096,-0.0016,0.0,4.658,0.0333,0.063,0.0,AUTO,0.0,-0.5,False,1,0.0
113,48.23,-0.0016,0.0,4.693,-0.0333,0.052,0.0,AUTO,0.0,-0.5,False,1,0.0
114,48.328,-0.0016,0.0,4.694,-0.0667,0.012,0.0,AUTO,0.0,-0.5,False,1,0.0
115,48.461,-0.0016,0.0,4.698,-0.025,0.061,0.0,AUTO,0.0,-0.5,False,1,0.0
116,48.597,-0.0016,0.0,4.659,0.0583,0.032,0.0,AUTO,0.0,-0.5,False,0,0.0
117,48.701,-0.0016,0.0,4.641,0.0167,0.088,0.0,AUTO,0.0,-0.5,False,0,0.0
118,48.828,-0.0016,0.0,4.614,0.0167,0.096,0.0,AUTO,0.0,-0.5,False,1,0.0
119,48.933,-0.0016,0.0,4.639,-0.0167,0.088,0.0,AUTO,0.0,-0.5,False,0,0.0
120,49.033,-0.0016,0.0,4.679,0.0083,0.086,0.0,AUTO,0.0,-0.5,False,0,0.0
121,49.131,-0.0016,0.0,4.725,0.0167,0.062,0.0,AUTO,0.0,-0.5,False,0,0.0
122,49.229,-0.0016,0.0,4.749,0.0583,0.005,0.0,AUTO,0.0,-0.5,False,1,0.0
123,49.33,-0.0016,0.0,4.746,0.0417,0.026,0.0,AUTO,0.0,-0.5,False,0,0.0
124,49.461,-0.0016,0.0,4.69,0.0083,0.083,0.0,AUTO,0.0,-0.5,False,0,0.0
125,49.595,-0.0031,-7.13,4.63,-0.0583,0.041,0.0,AUTO,0.44,-1.0,False,1,-0.00675
126,49.695,-0.0016,0.59,4.651,-0.05,0.045,0.0,AUTO,0.0,-0.5,False,0,0.00453
127,49.795,-0.0016,3.28,4.655,-0.0583,0.034,0.0,AUTO,0.0,-0.5,False,0,0.00581
128,49.93,-0.0016,3.03,4.646,-0.05,0.046,0.0,AUTO,0.0,-0.5,False,1,0.00276
129,50.028,-0.0016,1.6,4.603,-0.0333,0.079,0.0,AUTO,0.0,-0.5,False,0,-0.00041
130,50.135,-0.0016,0.51,4.587,-0.0667,0.044,0.0,AUTO,0.0,-0.5,False,0,-0.00169
131,50.229,-0.0016,-0.15,4.587,-0.0333,0.084,0.0,AUTO,0.0,-0.5,False,0,-0.00189
132,50.329,-0.0016,-0.4,4.59,-0.0083,0.113,0.0,AUTO,0.0,-0.5,False,0,-0.00144
133,50.428,-0.0016,-0.39,4.606,0.0083,0.108,0.0,AUTO,0.0,-0.5,False,0,-0.00081
134,50.565,-0.0016,-0.25,4.627,0.0333,0.072,0.0,AUTO,0.0,-0.5,False,0,-0.00025
135,50.667,-0.0016,-0.09,4.689,0.0583,0.023,0.0,AUTO,0.0,-0.5,False,0,7e-05
136,50.767,-0.0016,-0.0,4.704,0.0333,0.049,0.0,AUTO,0.0,-0.5,False,0,0.00016
137,50.864,-0.0016,0.04,4.677,-0.025,0.067,0.0,AUTO,0.0,-0.5,False,0,0.00015
138,50.968,-0.0016,0.04,4.679,-0.1083,0.0,0.034,AUTO,0.0,-0.5,False,1,9e-05
139,51.095,-0.0016,0.03,4.64,-0.0667,0.028,0.0,AUTO,0.0,-0.5,False,1,2e-05
140,51.196,-0.0016,0.01,4.59,0.0167,0.103,0.0,AUTO,0.0,-0.5,False,0,-1e-05
141,51.297,-0.0016,0.0,4.556,-0.0083,0.123,0.0,AUTO,0.0,-0.5,False,0,-2e-05
142,51.396,-0.0016,-0.0,4.559,0.025,0.102,0.0,AUTO,0.0,-0.5,False,1,-2e-05
143,51.496,-0.0016,-0.0,4.592,0.0,0.122,0.0,AUTO,0.0,-0.5,False,0,-1e-05
144,51.595,-0.0016,-0.0,4.642,-0.05,0.047,0.0,AUTO,0.0,-0.5,False,0,-1e-05
145,51.729,-0.0016,-0.0,4.701,-0.0083,0.08,0.0,AUTO,0.0,-0.5,False,1,-0.0
146,51.829,-0.0016,-0.0,4.734,-0.0167,0.06,0.0,AUTO,0.0,-0.5,False,0,0.0
147,51.931,-0.0016,0.0,4.75,0.0667,0.0,0.005,AUTO,0.0,-0.5,False,0,0.0
148,52.028,-0.0016,0.0,4.732,0.0417,0.03,0.0,AUTO,0.0,-0.5,False,0,0.0
149,52.128,-0.0016,0.0,4.675,0.0583,0.028,0.0,AUTO,0.0,-0.5,False,0,0.0
150,52.228,-0.0016,0.0,4.614,-0.0083,0.106,0.0,AUTO,0.0,-0.5,False,1,0.0
151,52.337,-0.0016,0.0,4.57,0.0,0.129,0.0,AUTO,0.0,-0.5,False,1,-0.0
152,52.467,-0.0016,-0.0,4.648,-0.0667,0.026,0.0,AUTO,0.0,-0.5,False,2,-0.0
153,52.566,-0.0016,-0.0,4.695,0.025,0.062,0.0,AUTO,0.0,-0.5,False,1,-0.0
154,52.698,-0.0016,-0.0,4.711,0.0916,0.0,0.023,AUTO,0.0,-0.5,False,0,-0.0
155,52.797,-0.0016,-0.0,4.665,0.0833,0.001,0.0,AUTO,0.0,-0.5,False,0,-0.0
156,52.898,-0.0016,-0.0,4.587,0.0667,0.044,0.0,AUTO,0.0,-0.5,False,1,0.0
157,53.0,-0.0016,0.0,4.511,0.0083,0.137,0.0,AUTO,0.0,-0.5,False,1,0.0
158,53.161,-0.0016,0.0,4.495,0.0333,0.112,0.0,AUTO,0.0,-0.5,False,1,0.0
159,53.266,-0.0016,0.0,4.607,0.0667,0.038,0.0,AUTO,0.0,-0.5,False,1,0.0
160,53.362,-0.0016,0.0,4.645,0.0667,0.027,0.0,AUTO,0.0,-0.5,False,1,0.0
161,53.496,-0.0016,0.0,4.629,0.025,0.081,0.0,AUTO,0.0,-0.5,False,0,-0.0
162,53.597,-0.0016,-0.0,4.604,-0.0667,0.039,0.0,AUTO,0.0,-0.5,False,1,-0.0
163,53.7,-0.0016,-0.0,4.613,-0.1,0.0,0.004,AUTO,0.0,-0.5,False,1,-0.0
164,53.8,-0.0016,-0.0,4.621,-0.1332,0.0,0.046,AUTO,0.0,-0.5,False,0,-0.0
165,53.895,-0.0016,-0.0,4.538,-0.0667,0.058,0.0,AUTO,0.0,-0.5,False,1,-0.0
166,53.996,-0.0016,-0.0,4.469,-0.0083,0.149,0.0,AUTO,0.0,-0.5,False,1,0.0
167,54.095,-0.0016,-0.0,4.449,-0.0167,0.145,0.0,AUTO,0.0,-0.5,False,1,0.0
168,54.194,-0.0016,0.0,4.486,-0.075,0.064,0.0,AUTO,0.0,-0.5,False,1,0.0
169,54.296,-0.0016,0.0,4.555,-0.0667,0.053,0.0,AUTO,0.0,-0.5,False,1,0.0
170,54.429,-0.0016,0.0,4.591,-0.0333,0.083,0.0,AUTO,0.0,-0.5,False,1,0.0
171,54.532,-0.0016,0.0,4.627,-0.025,0.082,0.0,AUTO,0.0,-0.5,False,1,-0.0
172,54.695,-0.0016,-0.0,4.634,0.025,0.08,0.0,AUTO,0.0,-0.5,False,1,-0.0
173,54.829,-0.0016,-0.0,4.663,-0.0167,0.081,0.0,AUTO,0.0,-0.5,False,0,-0.0
174,54.933,-0.0016,-0.0,4.672,-0.0583,0.028,0.0,AUTO,0.0,-0.5,False,0,-0.0
175,55.029,-0.0016,-0.0,4.705,-0.0583,0.018,0.0,AUTO,0.0,-0.5,False,0,-0.0
176,55.129,-0.0016,-0.0,4.702,-0.0083,0.079,0.0,AUTO,0.0,-0.5,False,0,0.0
177,55.229,-0.0016,0.0,4.676,0.0,0.097,0.0,AUTO,0.0,-0.5,False,0,0.0
178,55.329,-0.0016,0.0,4.66,-0.0083,0.092,0.0,AUTO,0.0,-0.5,False,0,0.0
179,55.436,-0.0016,0.0,4.678,-0.025,0.067,0.0,AUTO,0.0,-0.5,False,0,0.0
180,55.529,-0.0016,0.0,4.72,0.0167,0.064,0.0,AUTO,0.0,-0.5,False,0,0.0
181,55.629,-0.0016,0.0,4.77,0.0333,0.029,0.0,AUTO,0.0,-0.5,False,2,-0.0
182,55.733,-0.0016,0.0,4.779,0.025,0.036,0.0,AUTO,0.0,-0.5,False,1,-0.0
183,55.828,-0.0016,-0.0,4.753,-0.0667,0.0,0.006,AUTO,0.0,-0.5,False,0,-0.0
184,55.929,-0.0016,-0.0,4.72,-0.0417,0.034,0.0,AUTO,0.0,-0.5,False,0,-0.0
185,56.062,-0.0016,-0.0,4.736,-0.05,0.019,0.0,AUTO,0.0,-0.5,False,0,-0.0
186,56.162,-0.0016,-0.0,4.684,0.0583,0.025,0.0,AUTO,0.0,-0.5,False,0,-0.0
187,56.296,-0.0016,-0.0,4.642,0.1,0.0,0.013,AUTO,0.0,-0.5,False,1,0.0
188,56.397,-0.0016,0.0,4.556,-0.05,0.073,0.0,AUTO,0.0,-0.5,False,0,0.0
189,56.494,-0.0016,0.0,4.482,-0.1083,0.026,0.0,AUTO,0.0,-0.5,False,0,0.0
190,56.595,-0.0016,0.0,4.503,-0.1748,0.0,0.061,AUTO,0.0,-0.5,False,1,0.0
191,56.697,-0.0016,0.0,4.477,-0.1083,0.027,0.0,AUTO,0.0,-0.5,False,0,0.0
192,56.799,-0.0016,0.0,4.417,-0.075,0.085,0.0,AUTO,0.0,-0.5,False,0,-0.0
193,56.896,-0.0016,-0.0,4.399,-0.0417,0.13,0.0,AUTO,0.0,-0.5,False,1,-0.0
194,56.995,-0.0016,-0.0,4.417,-0.0583,0.105,0.0,AUTO,0.0,-0.5,False,0,-0.0
195,57.1,-0.0016,-0.0,4.468,-0.1249,0.01,0.0,AUTO,0.0,-0.5,False,0,-0.0
196,57.197,-0.0016,-0.0,4.526,-0.1249,0.0,0.008,AUTO,0.0,-0.5,False,0,-0.0
197,57.298,-0.0016,-0.0,4.52,-0.1083,0.014,0.0,AUTO,0.0,-0.5,False,0,0.0
198,57.463,-0.0016,-0.0,4.478,-0.0667,0.077,0.0,AUTO,0.0,-0.5,False,0,0.0
199,57.561,-0.0016,0.0,4.425,-0.0083,0.162,0.0,AUTO,0.0,-0.5,False,0,0.0
200,57.696,-0.0016,0.0,4.428,-0.025,0.142,0.0,AUTO,0.0,-0.5,False,0,0.0
201,57.798,-0.0016,0.0,4.513,-0.0333,0.106,0.0,AUTO,0.0,-0.5,False,0,0.0
202,57.896,-0.0016,0.0,4.609,-0.0417,0.067,0.0,AUTO,0.0,-0.5,False,0,-0.0
203,57.995,-0.0016,0.0,4.702,-0.025,0.059,0.0,AUTO,0.0,-0.5,False,0,-0.0
204,58.095,-0.0016,0.0,4.743,0.0,0.077,0.0,AUTO,0.0,-0.5,False,0,-0.0
205,58.195,-0.0016,0.0,4.771,0.05,0.009,0.0,AUTO,0.0,-0.5,False,0,-0.0
206,58.362,-0.0016,0.0,4.775,0.025,0.037,0.0,AUTO,0.0,-0.5,False,0,-0.0
207,58.499,-0.0016,0.0,4.704,-0.0167,0.069,0.0,AUTO,0.0,-0.5,False,0,-0.0
208,58.596,-0.0016,0.0,4.683,-0.0333,0.055,0.0,AUTO,0.0,-0.5,False,0,-0.0
209,58.728,-0.0016,0.0,4.711,0.0333,0.047,0.0,AUTO,0.0,-0.5,False,0,-0.0
210,58.829,-0.0016,0.0,4.737,0.1499,0.0,0.101,AUTO,0.0,-0.5,False,1,-0.0
211,58.932,-0.0016,0.0,4.647,0.1582,0.0,0.084,AUTO,0.0,-0.5,False,1,-0.0
212,59.032,-0.0016,0.0,4.47,0.0833,0.059,0.0,AUTO,0.0,-0.5,False,1,-0.0
213,59.13,-0.0016,0.0,4.387,0.0667,0.104,0.0,AUTO,0.0,-0.5,False,0,-0.0
214,59.231,-0.0016,0.0,4.379,-0.0417,0.136,0.0,AUTO,0.0,-0.5,False,1,-0.0
215,59.333,-0.0016,0.0,4.443,0.0417,0.117,0.0,AUTO,0.0,-0.5,False,0,-0.0
216,59.429,-0.0016,0.0,4.536,0.0916,0.029,0.0,AUTO,0.0,-0.5,False,1,-0.0
217,59.53,-0.0016,0.0,4.598,0.1748,0.0,0.089,AUTO,0.0,-0.5,False,0,-0.0
218,59.664,0.0156,76.48,4.545,0.208,0.0,0.113,AUTO,-4.84,5.0,False,0,0.09495
219,59.765,-0.0016,-7.21,4.318,0.1665,0.005,0.0,AUTO,0.0,-0.5,False,1,-0.04982
220,59.867,-0.0016,-31.92,4.223,0.1083,0.103,0.0,AUTO,0.0,-0.5,False,1,-0.0592
221,59.996,-0.0016,-27.63,4.164,0.0916,0.141,0.0,AUTO,0.0,-0.5,False,1,-0.02176
222,60.095,-0.0016,-16.3,4.227,0.0667,0.152,0.0,AUTO,0.0,-0.5,False,1,0.00204
223,60.199,-0.0016,-5.36,4.327,0.0583,0.132,0.0,AUTO,0.0,-0.5,False,0,0.01613
224,60.302,-0.0016,1.25,4.433,0.0583,0.1,0.0,AUTO,0.0,-0.5,False,0,0.01851
225,60.396,-0.0016,3.89,4.534,0.0667,0.06,0.0,AUTO,0.0,-0.5,False,0,0.01433
226,60.495,-0.0016,3.89,4.612,0.0833,0.017,0.0,AUTO,0.0,-0.5,False,0,0.00831
227,60.601,-0.0016,2.69,4.641,0.0167,0.088,0.0,AUTO,0.0,-0.5,False,0,0.00314
228,60.766,-0.0016,0.84,4.635,0.0167,0.09,0.0,AUTO,0.0,-0.5,False,0,-0.00069
229,60.928,-0.0016,-0.34,4.731,0.05,0.021,0.0,AUTO,0.0,-0.5,False,0,-0.00131
230,61.033,-0.0016,-0.5,4.778,0.1582,0.0,0.123,AUTO,0.0,-0.5,False,0,-0.00089
231,61.197,-0.0016,-0.31,4.615,0.1831,0.0,0.104,AUTO,0.0,-0.5,False,1,-0.00019
232,61.297,-0.0016,-0.11,4.357,0.1748,0.0,0.017,AUTO,0.0,-0.5,False,1,0.00013
233,61.395,-0.0016,0.0,4.259,0.1416,0.052,0.0,AUTO,0.0,-0.5,False,1,0.00021
234,61.501,-0.0016,0.05,4.195,0.1332,0.082,0.0,AUTO,0.0,-0.5,False,1,0.00018
235,61.629,-0.0016,0.05,4.198,0.1499,0.061,0.0,AUTO,0.0,-0.5,False,1,9e-05
236,61.727,-0.0016,0.03,4.224,0.1582,0.043,0.0,AUTO,0.0,-0.5,False,1,3e-05
237,61.863,-0.0016,0.01,4.241,0.1249,0.078,0.0,AUTO,0.0,-0.5,False,1,-1e-05
238,61.961,-0.0016,0.0,4.253,0.025,0.194,0.0,AUTO,0.0,-0.5,False,1,-2e-05
239,62.063,-0.0016,-0.0,4.295,-0.0667,0.132,0.0,AUTO,0.0,-0.5,False,1,-2e-05
240,62.161,-0.0016,-0.01,4.426,-0.0333,0.132,0.0,AUTO,0.0,-0.5,False,1,-1e-05
241,62.266,-0.0016,-0.0,4.559,0.025,0.102,0.0,AUTO,0.0,-0.5,False,0,-0.0
242,62.364,-0.0016,-0.0,4.657,0.1,0.0,0.017,AUTO,0.0,-0.5,False,1,0.0
243,62.497,-0.0016,-0.0,4.674,0.05,0.038,0.0,AUTO,0.0,-0.5,False,0,0.0
244,62.629,-0.0016,0.0,4.614,0.0333,0.076,0.0,AUTO,0.0,-0.5,False,1,0.0
245,62.728,-0.0016,0.0,4.563,-0.025,0.101,0.0,AUTO,0.0,-0.5,False,2,0.0
