frame,time_s,lateral_offset_norm,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode,raw_heading_deg,raw_lateral_px,kalman_active,width_corrected_rows,curvature
247,64.334,-0.0016,0.0,2.755,-1.0,0.074,0.0,AUTO,0.0,-0.5,False,1,0.0
248,64.436,-0.0016,0.0,2.683,-1.0,0.095,0.0,AUTO,0.0,-0.5,False,2,0.0
249,64.531,-0.0016,0.0,2.722,-1.0,0.083,0.0,AUTO,0.0,-0.5,False,2,0.0
250,64.634,-0.0016,0.0,2.848,-1.0,0.045,0.0,AUTO,0.0,-0.5,False,2,0.0
251,64.729,-0.0016,0.0,2.918,1.0,0.025,0.0,AUTO,0.0,-0.5,False,1,0.0
252,64.832,-0.0016,0.0,2.975,1.0,0.007,0.0,AUTO,0.0,-0.5,False,1,0.0
253,64.929,-0.0016,0.0,2.932,1.0,0.021,0.0,AUTO,0.0,-0.5,False,1,0.0
254,65.027,-0.0016,0.0,2.775,1.0,0.068,0.0,AUTO,0.0,-0.5,False,1,0.0
255,65.132,-0.0016,0.0,2.651,-1.0,0.105,0.0,AUTO,0.0,-0.5,False,1,0.0
256,65.228,-0.0016,0.0,2.63,-1.0,0.111,0.0,AUTO,0.0,-0.5,False,1,0.0
257,65.332,-0.0016,0.0,2.73,-1.0,0.081,0.0,AUTO,0.0,-0.5,False,1,0.0
258,65.437,-0.0016,0.0,2.867,1.0,0.04,0.0,AUTO,0.0,-0.5,False,0,0.0
259,65.527,-0.0016,0.0,2.955,1.0,0.013,0.0,AUTO,0.0,-0.5,False,1,0.0
260,65.631,-0.0016,0.0,2.96,1.0,0.012,0.0,AUTO,0.0,-0.5,False,1,0.0
261,65.727,-0.0016,0.0,2.807,1.0,0.058,0.0,AUTO,0.0,-0.5,False,1,0.0
262,65.829,-0.0016,0.0,2.716,-1.0,0.085,0.0,AUTO,0.0,-0.5,False,1,0.0
263,65.93,-0.0016,0.0,2.682,-1.0,0.095,0.0,AUTO,0.0,-0.5,False,1,0.0
264,66.027,-0.0016,0.0,2.732,-1.0,0.081,0.0,AUTO,0.0,-0.5,False,1,0.0
265,66.127,-0.0016,0.0,2.86,1.0,0.042,0.0,AUTO,0.0,-0.5,False,0,0.0
266,66.227,-0.0016,0.0,2.955,1.0,0.013,0.0,AUTO,0.0,-0.5,False,1,0.0
267,66.327,-0.0016,0.0,2.946,1.0,0.016,0.0,AUTO,0.0,-0.5,False,1,0.0
268,66.428,-0.0016,0.0,2.824,1.0,0.053,0.0,AUTO,0.0,-0.5,False,1,0.0
269,66.531,-0.0016,0.0,2.724,-1.0,0.083,0.0,AUTO,0.0,-0.5,False,1,0.0
270,66.628,-0.0016,0.0,2.676,-1.0,0.097,0.0,AUTO,0.0,-0.5,False,1,0.0
271,66.728,-0.0016,0.0,2.748,-1.0,0.076,0.0,AUTO,0.0,-0.5,False,1,0.0
272,66.862,-0.0016,0.0,2.866,-1.0,0.04,0.0,AUTO,0.0,-0.5,False,0,0.0
273,66.961,-0.0016,0.0,2.969,1.0,0.009,0.0,AUTO,0.0,-0.5,False,1,0.0
274,67.061,-0.0016,0.0,3.025,1.0,0.0,0.007,AUTO,0.0,-0.5,False,2,0.0
275,67.16,-0.0016,0.0,2.97,1.0,0.009,0.0,AUTO,0.0,-0.5,False,1,0.0
276,67.263,-0.0016,0.0,2.825,1.0,0.053,0.0,AUTO,0.0,-0.5,False,1,0.0
277,67.361,-0.0016,0.0,2.701,-1.0,0.09,0.0,AUTO,0.0,-0.5,False,1,0.0
278,67.496,-0.0016,0.0,2.654,-1.0,0.104,0.0,AUTO,0.0,-0.5,False,1,0.0
279,67.6,-0.0016,0.0,2.764,-1.0,0.071,0.0,AUTO,0.0,-0.5,False,0,0.0
280,67.694,-0.0016,0.0,2.888,1.0,0.034,0.0,AUTO,0.0,-0.5,False,1,0.0
281,67.83,-0.0016,0.0,2.972,1.0,0.008,0.0,AUTO,0.0,-0.5,False,2,0.0
282,67.931,-0.0016,0.0,2.906,1.0,0.028,0.0,AUTO,0.0,-0.5,False,2,0.0
283,68.029,-0.0016,0.0,2.785,1.0,0.064,0.0,AUTO,0.0,-0.5,False,1,0.0
284,68.161,-0.0016,0.0,2.713,-1.0,0.086,0.0,AUTO,0.0,-0.5,False,1,0.0
285,68.266,0.0172,86.22,2.65,-1.0,0.105,0.0,AUTO,-5.27,5.5,False,1,0.0954
286,68.36,-0.0016,-1.78,2.729,-1.0,0.081,0.0,AUTO,0.0,-0.5,False,0,-0.05204
287,68.496,-0.0016,-35.18,2.855,-1.0,0.043,0.0,AUTO,0.0,-0.5,False,0,-0.07043
288,68.594,-0.0016,-33.35,2.998,1.0,0.0,0.0,AUTO,0.0,-0.5,False,1,-0.03195
289,68.728,-0.0016,-19.12,3.044,1.0,0.0,0.013,AUTO,0.0,-0.5,False,1,0.00073
290,68.862,-0.0016,-4.19,2.948,-1.0,0.016,0.0,AUTO,0.0,-0.5,False,0,0.01819
