frame,time_s,lateral_offset_norm,heading_error_deg,speed_mps,steering,throttle,brake,drive_mode,raw_heading_deg,raw_lateral_px,kalman_active,width_corrected_rows
48,44.056,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
49,44.155,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
50,44.264,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
51,44.357,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
52,44.456,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
53,44.564,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
54,44.66,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
55,44.755,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
56,44.856,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
57,44.957,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
58,45.055,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
59,45.163,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
60,45.255,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
61,45.358,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
62,45.456,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
63,45.559,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
64,45.657,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
65,45.758,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
66,45.855,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
67,45.955,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
68,46.057,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
69,46.156,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
70,46.254,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
71,46.356,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
72,46.459,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
73,46.558,-0.0016,0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
74,46.656,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
75,46.756,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
76,46.855,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
77,46.958,-0.0016,-0.0,0.0,0.0,0.0,0.0,MANUAL,0.0,-0.5,False,1
78,47.062,-0.0016,-0.0,0.0,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
79,47.163,-0.0016,-0.0,0.026,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
80,47.262,-0.0016,-0.0,0.069,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
81,47.363,-0.0016,-0.0,0.113,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
82,47.464,-0.0016,0.0,0.168,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
83,47.564,-0.0016,0.0,0.284,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
84,47.67,-0.0016,0.0,0.542,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
85,47.832,-0.0016,0.0,1.007,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
86,47.932,-0.0016,0.0,1.51,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
87,48.036,-0.0016,0.0,1.873,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,1
88,48.132,-0.0016,0.0,2.261,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,0
89,48.231,-0.0016,0.0,2.64,-0.0077,0.6,0.0,AUTO,0.0,-0.5,False,0
90,48.338,-0.0016,-0.0,3.013,-0.0077,0.596,0.0,AUTO,0.0,-0.5,False,1
91,48.463,-0.0016,-0.0,3.503,-0.0077,0.449,0.0,AUTO,0.0,-0.5,False,1
92,48.573,-0.0016,-0.0,3.858,-0.0077,0.343,0.0,AUTO,0.0,-0.5,False,1
93,48.668,-0.0016,-0.0,4.199,-0.0077,0.24,0.0,AUTO,0.0,-0.5,False,1
94,48.764,-0.0016,-0.0,4.509,-0.0077,0.147,0.0,AUTO,0.0,-0.5,False,1
95,48.864,-0.0016,-0.0,4.794,-0.0077,0.062,0.0,AUTO,0.0,-0.5,False,1
96,48.964,-0.0016,-0.0,4.97,-0.0077,0.009,0.0,AUTO,0.0,-0.5,False,1
97,49.063,-0.0016,-0.0,5.046,-0.0077,0.0,0.014,AUTO,0.0,-0.5,False,1
98,49.164,-0.0016,0.0,5.039,-0.0077,0.0,0.012,AUTO,0.0,-0.5,False,1
99,49.263,-0.0016,0.0,4.981,-0.0077,0.006,0.0,AUTO,0.0,-0.5,False,1
100,49.364,-0.0016,0.0,4.927,-0.0077,0.022,0.0,AUTO,0.0,-0.5,False,1
101,49.465,-0.0016,0.0,4.885,-0.0077,0.035,0.0,AUTO,0.0,-0.5,False,1
102,49.563,-0.0016,0.0,4.835,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
103,49.666,-0.0016,0.0,4.781,-0.0077,0.066,0.0,AUTO,0.0,-0.5,False,1
104,49.798,-0.0016,0.0,4.774,-0.0077,0.068,0.0,AUTO,0.0,-0.5,False,1
105,49.897,-0.0016,0.0,4.796,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
106,49.997,-0.0016,0.0,4.808,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,1
107,50.096,-0.0016,0.0,4.83,-0.0077,0.051,0.0,AUTO,0.0,-0.5,False,1
108,50.202,-0.0016,0.0,4.841,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
109,50.303,-0.0016,0.0,4.841,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
110,50.399,-0.0016,0.0,4.846,-0.0077,0.046,0.0,AUTO,0.0,-0.5,False,1
111,50.497,-0.0016,0.0,4.844,-0.0077,0.047,0.0,AUTO,0.0,-0.5,False,1
112,50.604,-0.0016,0.0,4.836,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
113,50.703,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
114,50.796,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
115,50.899,-0.0016,0.0,4.832,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
116,50.998,-0.0016,0.0,4.833,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
117,51.099,-0.0016,0.0,4.836,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
118,51.205,-0.0016,0.0,4.834,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
119,51.302,-0.0016,0.0,4.835,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
120,51.4,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
121,51.498,-0.0016,0.0,4.835,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
122,51.598,-0.0016,0.0,4.836,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
123,51.696,-0.0016,0.0,4.836,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
124,51.802,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
125,51.901,-0.0016,0.0,4.836,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
126,51.997,-0.0016,0.0,4.835,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
127,52.098,-0.0016,0.0,4.836,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
128,52.202,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
129,52.3,-0.0016,0.0,4.835,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
130,52.397,-0.0016,0.0,4.838,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
131,52.497,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
132,52.635,-0.0016,0.0,4.834,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
133,52.766,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
134,52.864,-0.0016,0.0,4.836,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
135,52.965,-0.0016,0.0,4.834,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
136,53.1,-0.0016,0.0,4.835,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
137,53.234,-0.0016,0.0,4.834,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
138,53.332,-0.0016,0.0,4.84,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,0
139,53.464,-0.0016,0.0,4.841,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
140,53.565,-0.0016,0.0,4.835,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
141,53.668,-0.0016,0.0,4.835,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
142,53.8,-0.0016,0.0,4.831,-0.0077,0.051,0.0,AUTO,0.0,-0.5,False,1
143,53.903,-0.0016,0.0,4.838,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
144,53.997,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
145,54.097,-0.0016,0.0,4.833,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
146,54.198,-0.0016,0.0,4.84,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
147,54.298,-0.0016,0.0,4.838,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
148,54.4,-0.0016,0.0,4.832,-0.0077,0.051,0.0,AUTO,0.0,-0.5,False,1
149,54.501,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
150,54.602,-0.0016,0.0,4.838,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
151,54.698,-0.0016,0.0,4.831,-0.0077,0.051,0.0,AUTO,0.0,-0.5,False,1
152,54.801,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
153,54.903,-0.0016,0.0,4.838,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
154,55.001,-0.0016,0.0,4.832,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
155,55.098,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
156,55.197,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
157,55.334,-0.0016,0.0,4.833,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
158,55.432,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
159,55.532,-0.0016,0.0,4.833,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
160,55.636,-0.0016,0.0,4.835,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
161,55.735,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
162,55.832,-0.0016,0.0,4.834,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
163,55.931,-0.0016,0.0,4.835,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
164,56.03,-0.0016,0.0,4.832,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
165,56.131,-0.0016,0.0,4.822,-0.0077,0.053,0.0,AUTO,0.0,-0.5,False,1
166,56.236,-0.0016,0.0,4.821,-0.0077,0.054,0.0,AUTO,0.0,-0.5,False,0
167,56.332,-0.0016,0.0,4.821,-0.0077,0.054,0.0,AUTO,0.0,-0.5,False,1
168,56.433,-0.0016,0.0,4.814,-0.0077,0.056,0.0,AUTO,0.0,-0.5,False,1
169,56.567,-0.0016,0.0,4.811,-0.0077,0.057,0.0,AUTO,0.0,-0.5,False,1
170,56.664,-0.0016,0.0,4.806,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,0
171,56.768,-0.0016,0.0,4.803,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,0
172,56.864,-0.0016,0.0,4.814,-0.0077,0.056,0.0,AUTO,0.0,-0.5,False,0
173,56.965,-0.0016,0.0,4.814,-0.0077,0.056,0.0,AUTO,0.0,-0.5,False,1
174,57.065,-0.0016,0.0,4.808,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,1
175,57.167,-0.0016,0.0,4.813,-0.0077,0.056,0.0,AUTO,0.0,-0.5,False,0
176,57.273,-0.0016,0.0,4.814,-0.0077,0.056,0.0,AUTO,0.0,-0.5,False,1
177,57.401,-0.0016,0.0,4.802,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
178,57.5,-0.0016,0.0,4.803,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
179,57.599,-0.0016,0.0,4.803,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
180,57.734,-0.0016,0.0,4.792,-0.0077,0.062,0.0,AUTO,0.0,-0.5,False,0
181,57.831,-0.0016,0.0,4.791,-0.0077,0.063,0.0,AUTO,0.0,-0.5,False,0
182,57.935,-0.0016,0.0,4.79,-0.0077,0.063,0.0,AUTO,0.0,-0.5,False,1
183,58.034,-0.0016,0.0,4.782,-0.0077,0.066,0.0,AUTO,0.0,-0.5,False,0
184,58.133,-0.0016,0.0,4.782,-0.0077,0.065,0.0,AUTO,0.0,-0.5,False,0
185,58.23,-0.0016,0.0,4.786,-0.0077,0.064,0.0,AUTO,0.0,-0.5,False,0
186,58.332,-0.0016,0.0,4.79,-0.0077,0.063,0.0,AUTO,0.0,-0.5,False,1
187,58.432,-0.0016,0.0,4.796,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
188,58.537,-0.0016,0.0,4.796,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,0
189,58.637,-0.0016,0.0,4.799,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,0
190,58.733,-0.0016,0.0,4.808,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,1
191,58.831,-0.0016,0.0,4.806,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,1
192,58.936,-0.0016,0.0,4.804,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
193,59.036,-0.0016,0.0,4.794,-0.0077,0.062,0.0,AUTO,0.0,-0.5,False,1
194,59.131,-0.0016,0.0,4.804,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,0
195,59.231,-0.0016,0.0,4.808,-0.0077,0.057,0.0,AUTO,0.0,-0.5,False,0
196,59.368,-0.0016,0.0,4.796,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,0
197,59.464,-0.0016,0.0,4.8,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,0
198,59.564,-0.0016,0.0,4.797,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,0
199,59.669,-0.0016,0.0,4.802,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,0
200,59.766,-0.0016,0.0,4.807,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,0
201,59.899,-0.0016,0.0,4.801,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,0
202,60.004,-0.0016,0.0,4.798,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
203,60.102,-0.0016,0.0,4.797,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
204,60.198,-0.0016,0.0,4.8,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,0
205,60.297,-0.0016,0.0,4.801,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,0
206,60.398,-0.0016,0.0,4.8,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,0
207,60.501,-0.0016,0.0,4.802,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,0
208,60.601,-0.0016,0.0,4.798,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
209,60.698,-0.0016,0.0,4.808,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,0
210,60.798,-0.0016,0.0,4.806,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,0
211,60.9,-0.0016,0.0,4.798,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
212,60.999,-0.0016,0.0,4.802,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
213,61.099,-0.0016,0.0,4.802,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
214,61.198,-0.0016,0.0,4.794,-0.0077,0.062,0.0,AUTO,0.0,-0.5,False,1
215,61.299,-0.0016,0.0,4.806,-0.0077,0.058,0.0,AUTO,0.0,-0.5,False,1
216,61.398,-0.0016,0.0,4.8,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
217,61.532,-0.0016,0.0,4.798,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
218,61.631,-0.0016,0.0,4.801,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
219,61.733,-0.0016,0.0,4.801,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
220,61.831,-0.0016,0.0,4.801,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
221,61.933,-0.0016,0.0,4.798,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
222,62.066,-0.0016,0.0,4.805,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
223,62.165,-0.0016,0.0,4.799,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
224,62.266,-0.0016,0.0,4.804,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
225,62.366,-0.0016,0.0,4.796,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
226,62.465,-0.0016,0.0,4.802,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,2
227,62.567,-0.0016,0.0,4.804,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
228,62.667,-0.0016,0.0,4.801,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
229,62.765,-0.0016,0.0,4.801,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
230,62.865,-0.0016,0.0,4.798,-0.0077,0.061,0.0,AUTO,0.0,-0.5,False,1
231,63.0,-0.0016,0.0,4.802,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
232,63.135,-0.0016,0.0,4.804,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,0
233,63.231,-0.0016,0.0,4.802,-0.0077,0.059,0.0,AUTO,0.0,-0.5,False,1
234,63.338,-0.0016,0.0,4.801,-0.0077,0.06,0.0,AUTO,0.0,-0.5,False,1
235,63.469,-0.0016,0.0,4.821,-0.0077,0.054,0.0,AUTO,0.0,-0.5,False,2
236,63.599,-0.0016,0.0,4.842,-0.0077,0.047,0.0,AUTO,0.0,-0.5,False,2
237,63.701,-0.0016,0.0,4.844,-0.0077,0.047,0.0,AUTO,0.0,-0.5,False,1
238,63.8,-0.0016,0.0,4.84,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
239,63.898,-0.0016,0.0,4.864,-0.0077,0.041,0.0,AUTO,0.0,-0.5,False,1
240,63.997,-0.0016,0.0,4.859,-0.0077,0.042,0.0,AUTO,0.0,-0.5,False,2
241,64.101,-0.0016,0.0,4.84,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
242,64.202,-0.0016,0.0,4.831,-0.0077,0.051,0.0,AUTO,0.0,-0.5,False,1
243,64.299,-0.0016,0.0,4.832,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
244,64.398,-0.0016,0.0,4.827,-0.0077,0.052,0.0,AUTO,0.0,-0.5,False,0
245,64.5,-0.0016,0.0,4.827,-0.0077,0.052,0.0,AUTO,0.0,-0.5,False,0
246,64.61,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
247,64.735,-0.0016,0.0,4.841,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,2
248,64.834,-0.0016,0.0,4.834,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,1
249,64.934,-0.0016,0.0,4.84,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
250,65.032,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,0
251,65.132,-0.0016,0.0,4.832,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,0
252,65.231,-0.0016,0.0,4.838,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
253,65.335,-0.0016,0.0,4.838,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
254,65.434,-0.0016,0.0,4.832,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,0
255,65.532,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,0
256,65.631,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,0
257,65.765,-0.0016,0.0,4.832,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,0
258,65.868,-0.0016,0.0,4.835,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
259,65.999,-0.0016,0.0,4.834,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,0
260,66.098,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
261,66.233,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
262,66.335,-0.0016,0.0,4.833,-0.0077,0.05,0.0,AUTO,0.0,-0.5,False,0
263,66.467,-0.0016,0.0,4.836,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,1
264,66.6,-0.0016,0.0,4.837,-0.0077,0.049,0.0,AUTO,0.0,-0.5,False,0
265,66.698,-0.0016,0.0,4.839,-0.0077,0.048,0.0,AUTO,0.0,-0.5,False,1
